Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,total_Max_Porch_Area,total_Porch
2165,20,RL,,11500,Pave,nan,IR1,Bnk,AllPub,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,6,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,5,5,CBlock,7,7,4,1.0,262.0,5.0,723.0,197.0,1182.0,GasA,10,1,5.0,1643,0,0,1643,1.0,0.0,2,0,2,1,5,6,10,1,Gd,Attchd,1966.0,2,2.0,438.0,5,5,3,339,0,0,0,0,0,0,0,nan,0,3,2008,WD,Normal,test_col,339,339
2166,20,RL,65.0,9750,Pave,nan,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,PConc,7,5,1,10.0,722.0,2.0,0.0,268.0,990.0,GasA,10,1,5.0,990,0,0,990,1.0,0.0,1,0,3,1,5,5,10,0,nan,Detchd,1997.0,2,2.0,528.0,5,5,3,168,0,0,0,0,0,0,0,nan,0,8,2008,WD,Normal,test_col,168,168
2167,20,RL,,8696,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,5,5,PConc,7,5,4,10.0,1308.0,2.0,0.0,110.0,1418.0,GasA,10,1,5.0,1418,0,0,1418,1.0,0.0,2,0,3,1,7,5,10,1,TA,Attchd,1997.0,3,2.0,558.0,5,5,3,208,110,0,0,0,0,0,0,nan,0,5,2008,WD,Normal,test_col,318,318
2168,60,RL,,13142,Pave,nan,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,5,5,PConc,7,5,1,10.0,688.0,2.0,0.0,176.0,864.0,GasA,10,1,5.0,872,899,0,1771,1.0,0.0,2,1,3,1,7,6,10,0,nan,Attchd,1997.0,3,2.0,600.0,5,5,3,0,96,0,0,0,0,0,0,nan,0,7,2008,WD,Normal,test_col,96,96
2169,60,RL,68.0,8998,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,7,5,PConc,7,5,2,10.0,527.0,2.0,0.0,255.0,782.0,GasA,10,1,5.0,782,870,0,1652,0.0,0.0,2,1,3,1,7,6,10,0,nan,Attchd,2000.0,3,2.0,532.0,5,5,3,0,70,0,0,0,0,0,0,nan,0,6,2008,WD,Normal,test_col,70,70
2170,60,RL,75.0,12192,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,1,10.0,663.0,2.0,0.0,265.0,928.0,GasA,10,1,5.0,928,895,0,1823,1.0,0.0,2,1,3,1,7,6,10,0,nan,Attchd,2000.0,3,2.0,626.0,5,5,3,192,36,0,0,0,0,0,0,Shed,4500,5,2008,WD,Normal,test_col,228,228
2171,20,RL,,12250,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,5,5,CBlock,7,5,2,5.0,781.0,2.0,0.0,83.0,864.0,GasA,10,1,5.0,1174,0,0,1174,1.0,0.0,1,0,3,1,5,5,10,0,nan,Attchd,1978.0,2,2.0,528.0,5,5,3,211,0,280,0,0,0,0,0,nan,0,5,2008,WD,Normal,test_col,491,491
2172,20,RL,,9216,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,5,5,CBlock,5,5,3,5.0,294.0,2.0,0.0,782.0,1076.0,GasA,5,1,5.0,1076,0,0,1076,0.0,0.0,1,1,3,1,5,5,10,1,Fa,Detchd,1985.0,2,2.0,576.0,5,5,3,0,0,0,0,0,0,0,3,nan,0,9,2008,WD,Abnorml,test_col,0,0
2173,20,RL,40.0,14330,Pave,nan,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,5,5,CBlock,5,5,1,5.5,88.0,5.0,596.0,180.0,864.0,GasA,5,1,5.0,1558,0,0,1558,1.0,0.0,2,0,2,1,5,5,6,0,nan,Attchd,1975.0,5,2.0,440.0,5,5,3,140,0,239,0,227,0,0,0,nan,0,8,2008,WD,Normal,test_col,606,606
2174,60,RL,,10400,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,7,5,PConc,7,5,1,2.0,0.0,2.0,0.0,1257.0,1257.0,GasA,10,1,5.0,1290,871,0,2161,0.0,0.0,2,1,3,1,7,8,10,1,TA,Attchd,2001.0,3,2.0,570.0,5,5,3,0,84,0,0,0,0,0,0,nan,0,6,2008,WD,Normal,test_col,84,84
2175,60,RL,,9720,Pave,nan,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,7,5,PConc,7,5,2,10.0,1194.0,2.0,0.0,163.0,1357.0,GasA,10,1,5.0,1366,581,0,1947,1.0,0.0,2,1,3,1,7,7,10,1,TA,BuiltIn,2001.0,5,3.0,725.0,5,5,3,168,116,0,0,0,0,0,0,nan,0,1,2008,WD,Normal,test_col,284,284
2176,20,RL,,14860,Pave,nan,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,7,5,PConc,10,5,4,10.0,1538.0,2.0,0.0,240.0,1778.0,GasA,10,1,5.0,1786,0,0,1786,1.0,0.0,2,0,3,1,7,6,10,1,Gd,Attchd,2002.0,3,3.0,715.0,5,5,3,182,35,0,0,0,0,0,0,nan,0,6,2008,WD,Normal,test_col,217,217
2177,60,RL,41.0,10905,Pave,nan,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,1,2.0,0.0,2.0,0.0,1129.0,1129.0,GasA,10,1,5.0,1129,1198,0,2327,0.0,0.0,2,1,4,1,7,9,10,1,Gd,BuiltIn,2003.0,3,2.0,596.0,5,5,3,0,57,0,0,0,0,0,0,nan,0,8,2008,WD,Normal,test_col,57,57
2178,60,RL,96.0,11690,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,7,5,PConc,7,5,3,2.0,0.0,2.0,0.0,850.0,850.0,GasA,10,1,5.0,886,878,0,1764,0.0,0.0,2,1,3,1,7,7,10,1,TA,Attchd,1999.0,2,2.0,560.0,5,5,3,120,29,0,0,0,0,0,0,nan,0,6,2008,WD,Normal,test_col,149,149
2179,120,RM,,4426,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,7,5,PConc,7,5,2,10.0,662.0,2.0,0.0,186.0,848.0,GasA,10,1,5.0,848,0,0,848,1.0,0.0,1,0,1,1,7,3,10,0,nan,Attchd,2004.0,3,2.0,420.0,5,5,3,140,0,0,0,0,0,0,0,nan,0,2,2008,WD,Normal,test_col,140,140
2180,90,RM,83.0,10126,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,7,PConc,7,5,4,10.0,1593.0,1.0,162.0,83.0,1838.0,GasA,10,1,5.0,1838,0,0,1838,2.0,0.0,2,0,2,2,5,8,10,0,nan,Attchd,1998.0,2,3.0,721.0,5,5,3,160,67,0,0,0,0,0,0,nan,0,7,2008,WD,Abnorml,test_col,227,227
2181,20,RL,75.0,9750,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,7,5,PConc,7,5,2,10.0,24.0,2.0,0.0,1421.0,1445.0,GasA,10,1,5.0,1445,0,0,1445,0.0,0.0,2,0,3,1,7,6,10,0,nan,Attchd,2004.0,2,2.0,470.0,5,5,3,0,35,0,0,0,0,0,0,nan,0,6,2008,WD,Normal,test_col,35,35
2182,20,RL,85.0,11058,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,7,5,PConc,7,5,1,10.0,56.0,2.0,0.0,1508.0,1564.0,GasA,10,1,5.0,1564,0,0,1564,0.0,0.0,2,0,3,1,7,6,10,0,nan,Attchd,2007.0,3,3.0,814.0,5,5,3,0,24,0,0,0,0,0,0,nan,0,2,2008,WD,Normal,test_col,24,24
2183,20,RL,74.0,9627,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,7,5,PConc,7,5,3,10.0,24.0,2.0,0.0,1327.0,1351.0,GasA,10,1,5.0,1361,0,0,1361,0.0,0.0,2,0,3,1,7,6,10,0,nan,Attchd,2007.0,3,2.0,610.0,5,5,3,0,50,0,0,0,0,0,0,nan,0,6,2008,WD,Normal,test_col,50,50
2184,20,RL,75.0,9825,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,5,5,CBlock,5,5,1,5.5,609.0,2.0,0.0,483.0,1092.0,GasA,5,1,5.0,1092,0,0,1092,0.0,0.0,1,0,3,1,5,6,10,0,nan,Attchd,1966.0,2,1.0,264.0,5,5,3,259,0,0,0,161,0,0,3,nan,0,4,2008,COD,Abnorml,test_col,420,420
2185,85,RL,64.0,12102,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,5,5,CBlock,7,7,4,5.0,456.0,2.0,0.0,0.0,456.0,GasA,10,1,5.0,1033,0,0,1033,0.0,1.0,1,0,3,1,5,6,10,0,nan,BuiltIn,1976.0,3,2.0,504.0,3,5,3,224,0,0,0,0,0,0,0,nan,0,4,2008,WD,Family,test_col,224,224
2186,20,RL,65.0,6500,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,5,5,CBlock,5,0,1,3.0,1033.0,2.0,0.0,94.0,1127.0,GasA,5,1,5.0,1127,0,0,1127,0.0,1.0,1,1,3,1,5,6,10,1,Po,Detchd,1991.0,2,2.0,480.0,5,5,3,0,0,138,0,0,0,0,0,nan,0,5,2008,WD,Normal,test_col,138,138
2187,80,RL,,9638,Pave,nan,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,5,5,CBlock,5,5,3,5.0,368.0,5.5,120.0,541.0,1029.0,GasA,5,1,5.0,1117,0,0,1117,1.0,0.0,1,0,3,1,5,6,10,1,Fa,Attchd,1977.0,3,2.0,542.0,5,5,3,292,0,0,0,0,0,0,0,nan,0,11,2008,WD,Normal,test_col,292,292
2188,60,RL,72.0,7200,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,None,0.0,5,5,CBlock,5,5,3,5.0,288.0,2.0,0.0,396.0,684.0,GasA,5,1,5.0,684,714,0,1398,0.0,0.0,1,1,3,1,5,6,10,1,TA,Attchd,1976.0,5,2.0,440.0,5,5,3,0,0,0,0,0,0,0,3,nan,0,2,2008,WD,Normal,test_col,0,0
2189,20,RL,123.0,47007,Pave,nan,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,5,5,Slab,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,5,1,5.0,3820,0,0,3820,,,3,1,5,1,10,11,10,2,Gd,Attchd,1959.0,2,2.0,624.0,5,5,3,0,372,0,0,0,0,0,0,nan,0,7,2008,WD,Normal,test_col,372,372
2190,90,RL,65.0,6012,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,5,3,PConc,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,5,0,5.0,1152,0,0,1152,0.0,0.0,2,0,2,2,5,6,10,0,nan,nan,,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,nan,0,6,2008,WD,AdjLand,test_col,0,0
2191,90,RL,74.0,6845,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,5,5,Slab,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,5,0,4.0,1152,0,0,1152,0.0,0.0,2,0,2,2,5,6,10,0,nan,nan,,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,nan,0,7,2008,WD,Normal,test_col,0,0
2192,190,RL,56.0,6931,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,5,5,3,5.0,784.0,2.0,0.0,0.0,784.0,GasA,5,0,2.0,784,0,0,784,1.0,0.0,1,0,2,1,5,4,10,0,nan,nan,,0,0.0,0.0,0,0,3,112,0,0,0,0,0,0,0,nan,0,5,2008,WD,Normal,test_col,112,112
2193,50,RL,60.0,12180,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,PConc,5,5,1,2.0,0.0,2.0,0.0,585.0,585.0,GasA,7,1,4.0,585,468,0,1053,0.0,0.0,1,1,2,1,10,5,10,0,nan,nan,,0,0.0,0.0,0,0,2,42,0,0,0,0,0,0,0,nan,0,1,2008,WD,Family,test_col,42,42
2194,50,RL,57.0,8050,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,7,Slab,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,7,1,5.0,929,208,0,1137,0.0,0.0,1,1,4,1,5,8,8,0,nan,nan,,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,nan,0,4,2008,WD,Normal,test_col,0,0
2195,20,RL,68.0,9520,Pave,nan,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,5,5,CBlock,7,5,1,5.5,767.0,2.0,0.0,144.0,911.0,GasA,5,1,5.0,930,0,0,930,0.0,0.0,1,0,2,1,5,5,10,0,nan,Attchd,1953.0,3,1.0,286.0,5,5,3,134,0,0,0,0,0,0,3,Gar2,3000,5,2008,WD,Normal,test_col,134,134
2196,80,RL,62.0,7692,Pave,nan,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,10,5,3,2.0,0.0,2.0,0.0,416.0,416.0,GasA,7,1,3.0,1204,0,0,1204,0.0,0.0,1,0,3,1,5,6,10,0,nan,Basment,1954.0,2,1.0,312.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,11,2008,WD,Abnorml,test_col,0,0
2197,30,RL,67.0,5142,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,PConc,5,5,1,5.0,224.0,2.0,0.0,725.0,949.0,GasA,5,1,5.0,949,343,0,1292,0.0,0.0,1,1,3,1,7,6,10,0,nan,Detchd,1923.0,2,1.0,205.0,5,5,2,0,0,183,0,0,0,0,0,nan,0,6,2008,WD,Normal,test_col,183,183
2198,30,RL,60.0,7290,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,5,5,BrkTil,5,5,1,2.0,0.0,2.0,0.0,1228.0,1228.0,GasA,10,1,5.0,1424,0,0,1424,0.0,0.0,2,0,2,1,5,7,10,1,Gd,Attchd,1921.0,2,1.0,312.0,5,5,3,0,0,90,0,0,0,0,0,nan,0,4,2008,WD,Normal,test_col,90,90
2199,90,RL,64.0,7804,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,5,5,BrkTil,5,5,1,5.0,281.0,5.5,679.0,0.0,960.0,GasA,10,1,5.0,960,960,0,1920,2.0,0.0,2,2,4,2,5,10,10,2,Gd,Detchd,1930.0,2,2.0,480.0,5,5,3,248,0,121,0,0,0,0,0,nan,0,7,2008,WD,Abnorml,test_col,369,369
2200,70,RL,66.0,8969,Pave,nan,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,5,5,1,3.0,379.0,2.0,0.0,265.0,644.0,GasA,10,1,5.0,672,644,0,1316,1.0,0.0,1,0,2,1,5,6,10,1,Gd,Detchd,2001.0,2,1.0,369.0,5,5,1,0,0,0,0,192,0,0,3,nan,0,7,2008,WD,Normal,test_col,192,192
2201,50,RL,63.0,15564,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,5,5,BrkTil,7,5,1,2.0,0.0,2.0,0.0,676.0,676.0,GasA,10,1,5.0,676,588,0,1264,0.0,0.0,1,0,3,1,5,6,10,0,nan,Detchd,1994.0,2,2.0,400.0,5,5,3,424,0,0,0,0,0,0,0,Shed,400,1,2008,WD,Normal,test_col,424,424
2202,70,RL,54.0,7609,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,7,7,PConc,3,5,1,5.0,406.0,2.0,0.0,392.0,798.0,GasA,10,1,5.0,798,714,0,1512,1.0,0.0,2,0,3,1,7,7,10,1,Gd,Detchd,1925.0,2,1.0,180.0,5,5,1,85,16,41,0,0,0,0,5,nan,0,6,2008,WD,Normal,test_col,142,142
2203,70,RL,,9650,Pave,nan,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,3,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,5,5,BrkTil,5,5,1,2.0,0.0,2.0,0.0,784.0,784.0,GasA,5,1,5.0,819,784,0,1603,0.0,0.0,1,0,4,1,5,7,10,1,Gd,Attchd,1980.0,2,2.0,599.0,5,5,3,0,217,0,0,0,0,0,0,nan,0,6,2008,WD,Normal,test_col,217,217
2204,50,RL,,11700,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1937,1995,Gable,CompShg,WdShing,Wd Shng,None,0.0,5,5,CBlock,5,5,1,3.0,606.0,2.0,0.0,336.0,942.0,GasA,10,1,5.0,1265,673,0,1938,0.0,0.0,2,0,4,1,7,7,6,1,Gd,Detchd,1937.0,2,1.0,240.0,5,5,3,0,40,0,0,0,0,0,0,nan,0,7,2008,WD,Normal,test_col,40,40
2205,50,RL,,9260,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,5,5,1,2.0,0.0,2.0,0.0,884.0,884.0,GasA,5,1,4.0,932,442,0,1374,0.0,0.0,1,0,3,1,5,6,10,0,nan,Detchd,1938.0,2,1.0,225.0,5,5,3,64,0,0,0,100,0,0,0,nan,0,3,2008,WD,Normal,test_col,164,164
2206,20,RL,79.0,7801,Pave,nan,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,5,3,PConc,5,5,1,5.5,500.0,2.0,0.0,591.0,1091.0,GasA,3,0,3.0,1091,0,0,1091,0.0,1.0,1,0,2,1,5,5,10,1,TA,Attchd,1951.0,5,1.0,344.0,5,5,3,66,105,0,0,221,0,0,3,nan,0,5,2008,WD,Normal,test_col,392,392
2207,70,RL,100.0,9670,Pave,nan,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,5,5,PConc,5,3,1,1.0,210.0,2.0,0.0,398.0,608.0,GasA,5,1,5.0,983,890,0,1873,0.0,0.0,1,1,4,1,5,9,10,2,Gd,Detchd,1935.0,5,2.0,786.0,3,5,3,0,0,207,0,0,0,0,0,nan,0,6,2008,WD,Alloca,test_col,207,207
2208,50,RL,70.0,12392,Pave,nan,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,7,CBlock,5,7,1,10.0,435.0,2.0,0.0,397.0,832.0,GasA,10,1,5.0,1218,943,0,2161,1.0,0.0,2,1,3,1,7,8,10,2,TA,Attchd,1994.0,5,2.0,506.0,5,5,3,0,96,0,0,0,0,0,0,nan,0,4,2008,WD,Normal,test_col,96,96
2209,20,RL,56.0,26073,Pave,nan,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,5,5,PConc,5,5,1,5.5,1116.0,2.0,0.0,782.0,1898.0,GasA,10,1,3.0,1898,0,0,1898,0.0,0.0,2,1,3,1,5,7,10,2,TA,Attchd,1956.0,2,2.0,484.0,5,5,3,0,51,224,0,0,0,0,3,nan,0,4,2008,WD,Normal,test_col,275,275
2210,160,RM,24.0,1879,Pave,nan,Reg,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,CBlock,7,5,1,10.0,366.0,2.0,0.0,150.0,516.0,GasA,5,1,5.0,516,516,0,1032,0.0,0.0,1,0,2,1,5,5,10,1,TA,Detchd,1980.0,2,2.0,462.0,5,5,3,213,0,0,0,0,0,0,5,nan,0,12,2008,WD,Normal,test_col,213,213
2211,30,RM,50.0,7000,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1926,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,7,BrkTil,5,5,1,5.5,299.0,10.0,40.0,555.0,894.0,GasA,5,1,5.0,919,0,0,919,1.0,0.0,1,0,2,1,5,5,10,0,nan,Detchd,1926.0,2,1.0,195.0,5,5,1,0,0,116,0,0,0,0,3,nan,0,7,2008,WD,Normal,test_col,116,116
2212,50,RM,60.0,6000,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,8,1940,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,3,5,1,2.0,0.0,2.0,0.0,720.0,720.0,GasA,7,1,5.0,760,330,0,1090,0.0,0.0,1,0,3,1,5,5,10,0,nan,Detchd,1940.0,2,1.0,240.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,7,2008,WD,Normal,test_col,0,0
2213,50,RM,58.0,8155,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,CBlock,7,5,1,2.0,0.0,2.0,0.0,780.0,780.0,GasA,7,1,3.0,780,420,0,1200,0.0,0.0,1,0,4,1,5,7,10,0,nan,nan,,0,0.0,0.0,0,0,3,0,0,96,0,0,0,0,0,nan,0,7,2008,WD,Normal,test_col,96,96
2214,80,RM,75.0,6000,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Hip,CompShg,HdBoard,Plywood,None,0.0,3,5,CBlock,7,5,2,5.5,257.0,2.0,0.0,367.0,624.0,GasA,10,1,5.0,1092,564,0,1656,0.0,0.0,1,1,3,1,5,7,5,1,Po,Attchd,1967.0,2,1.0,288.0,5,5,3,0,180,0,0,100,0,0,3,nan,0,7,2008,WD,Normal,test_col,280,280
2215,30,RM,60.0,7392,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,5,5,1,2.0,0.0,2.0,0.0,520.0,520.0,GasA,5,1,3.0,912,0,0,912,0.0,0.0,1,0,2,1,5,5,10,0,nan,Detchd,1934.0,3,1.0,360.0,5,5,3,0,90,0,0,0,0,0,0,nan,0,5,2008,WD,Normal,test_col,90,90
