Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,kfold
1171,80,0,76.0,9880,0,-1,0,0,0,0,0,4,0,0,0,5,6,6,1977,1977,0,0,6,4,1,0.0,5,5,1,5,5,3,5.0,522.0,2.0,0.0,574.0,1096.0,0,5,1,5.0,1118,0,0,1118,1.0,0.0,1,0,3,1,5,6,10,1,4,0,1977.0,5,1.0,358.0,5,5,3,203,0,0,0,0,576,3,5,-1,0,7,2008,0,0,171000,203,203,0,0,0,0,130.0,3332.0,10238.0,13570.0,0.32545419027153744,inf,13570.0,1.0,0,1.3,1,34,0.0,34,0,31,31,6,1,0,0.4762773722627737,179.0,10,20.0,20,522.0,0.5237226277372263,5.0,4.0,5.0,52.0,4.727272727272728,-1
1172,20,0,76.0,9120,0,-1,0,0,0,0,0,11,0,0,0,1,6,6,1958,1958,1,0,1,1,1,0.0,5,5,1,5,5,1,5.0,662.0,2.0,0.0,599.0,1261.0,0,10,1,5.0,1261,0,0,1261,1.0,0.0,1,0,3,1,5,6,10,1,0,0,1958.0,3,2.0,433.0,5,5,3,0,0,0,0,288,0,0,0,0,1400,11,2008,0,0,163000,288,288,0,0,0,0,120.0,3783.0,9553.0,13336.0,0.39600125614990056,inf,13336.0,1.0,0,1.0,1,53,0.0,53,0,50,50,1,1,0,0.5249801744647106,144.33333333333334,10,18.0,16,662.0,0.4750198255352894,5.0,3.6,4.0,55.6,5.054545454545455,-1
1173,160,3,35.0,4017,0,1,1,0,0,0,0,5,0,0,3,0,7,5,2006,2007,0,0,1,1,1,0.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,625.0,625.0,0,10,1,5.0,625,625,0,1250,0.0,0.0,2,1,2,1,7,5,10,0,-1,1,2006.0,5,2.0,625.0,5,5,3,0,54,0,0,0,0,0,0,-1,0,3,2008,0,0,171900,54,54,2,1,2,1,114.77142857142857,3125.0,4642.0,7767.0,0.6732012063765618,inf,7767.0,1.0,0,2.0,1,5,1.0,4,1,2,1,1,5,0,0.0,208.33333333333331,12,17.0,20,0.0,1.0,6.0,3.4,5.0,58.4,5.3090909090909095,-1
1174,50,0,138.0,18030,0,-1,1,1,0,0,0,19,0,0,0,2,5,6,1946,1994,0,0,1,1,1,0.0,5,5,1,5,5,1,5.5,152.0,3.0,469.0,977.0,1598.0,0,5,1,5.0,1636,971,479,3086,0.0,0.0,3,0,3,1,10,12,3,1,1,3,1980.0,0,0.0,0.0,0,0,3,122,0,0,0,0,0,0,3,-1,0,3,2007,0,0,200500,122,122,0,3,2,1,130.65217391304347,7291.0,18030.0,25321.0,0.4043815862451471,52.86221294363257,24842.0,0.9810828956202362,0,1.5,1,65,1.0,17,48,61,13,1,1,0,0.3886107634543179,0.0,10,19.5,0,621.0,0.6113892365456821,5.0,3.9,0.0,43.9,3.9909090909090903,-1
1175,70,0,80.0,16560,0,-1,1,0,0,0,0,2,0,0,0,0,6,8,1932,1950,0,0,2,5,1,0.0,5,5,2,7,5,1,5.5,503.0,2.0,0.0,449.0,952.0,0,5,1,5.0,1170,1175,0,2345,0.0,0.0,2,1,4,1,5,9,10,1,1,1,1932.0,2,2.0,360.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,7,2006,0,0,239000,0,0,0,1,2,1,207.0,5642.0,16920.0,22562.0,0.333451536643026,inf,22562.0,1.0,0,2.0,1,79,1.0,61,18,74,56,5,2,0,0.5283613445378151,120.0,10,20.5,14,503.0,0.4716386554621849,5.0,4.1,3.5,52.6,4.781818181818182,-1
1176,50,0,85.0,10678,0,-1,0,0,0,0,0,3,0,0,0,2,8,5,1992,2000,1,0,3,3,0,337.0,7,5,0,7,5,1,10.0,700.0,2.0,0.0,983.0,1683.0,0,10,1,5.0,2129,743,0,2872,0.0,0.0,2,1,4,1,7,9,10,1,0,0,1992.0,5,2.0,541.0,5,5,3,0,33,0,0,0,0,0,0,-1,0,4,2007,0,0,285000,33,33,0,0,0,0,125.62352941176472,7427.0,11219.0,18646.0,0.6620019609590873,inf,18646.0,1.0,0,1.5,1,19,1.0,11,8,15,7,3,0,0,0.41592394533571,180.33333333333331,12,25.0,20,700.0,0.5840760546642899,6.0,5.0,5.0,62.0,5.636363636363638,-1
1177,20,0,37.0,6951,0,-1,1,0,0,3,0,4,0,0,0,1,5,5,1984,1985,0,0,3,4,1,0.0,5,5,1,5,5,1,5.0,658.0,2.0,0.0,218.0,876.0,0,5,1,5.0,923,0,0,923,1.0,0.0,1,0,3,1,5,5,10,0,-1,0,1984.0,2,1.0,264.0,5,5,3,362,0,0,0,0,0,0,3,-1,0,10,2008,0,0,119500,362,362,0,1,1,1,187.86486486486487,2722.0,7215.0,9937.0,0.3772695772695773,inf,9937.0,1.0,0,1.0,1,27,1.0,26,1,24,23,2,1,0,0.7511415525114156,132.0,10,18.0,14,658.0,0.2488584474885845,5.0,3.6,3.5,47.1,4.281818181818182,-1
1178,50,1,69.0,3950,0,0,0,1,0,0,0,7,3,0,0,2,6,8,1926,2004,0,0,1,1,1,0.0,5,5,1,5,5,1,5.5,468.0,2.0,0.0,350.0,818.0,0,5,1,5.0,818,406,0,1224,0.0,0.0,1,0,3,1,5,5,10,0,-1,1,1926.0,2,1.0,210.0,5,5,2,0,0,116,0,0,0,0,0,-1,0,12,2009,0,0,115000,116,116,1,2,0,0,129.625,3266.0,4160.0,7426.0,0.7850961538461538,inf,7426.0,1.0,2,1.5,1,85,1.0,7,78,83,5,1,1,0,0.5721271393643031,105.0,10,18.5,14,468.0,0.4278728606356968,5.0,3.7,3.5,51.2,4.654545454545455,-1
1179,50,0,54.0,7681,0,-1,1,0,0,1,0,2,0,0,0,2,5,6,1921,1950,0,0,2,5,1,0.0,5,5,2,5,5,1,2.0,0.0,2.0,0.0,731.0,731.0,0,10,1,5.0,820,523,0,1343,0.0,0.0,1,1,3,1,5,7,10,1,1,1,1921.0,2,1.0,186.0,3,5,3,192,0,102,0,0,0,0,0,-1,0,7,2009,0,0,154900,294,294,0,1,1,1,142.2407407407407,3417.0,7867.0,11284.0,0.43434600228803866,inf,11284.0,1.0,0,1.5,1,90,1.0,61,29,88,59,5,2,0,0.0,93.0,10,15.0,12,0.0,1.0,5.0,3.0,3.0,53.0,4.818181818181818,-1
1180,20,0,77.0,8335,0,-1,0,0,0,2,0,15,0,0,0,1,5,5,1954,1954,0,0,2,5,1,0.0,5,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1,5.0,1124,0,0,1124,0.0,0.0,1,0,3,1,5,5,6,1,1,3,1980.0,0,0.0,0.0,0,0,2,0,36,190,0,0,0,0,0,-1,0,4,2006,0,0,93000,226,226,0,0,4,0,108.24675324675323,2248.0,8335.0,10583.0,0.26970605878824233,inf,10583.0,1.0,0,1.0,1,57,0.0,57,0,52,52,5,2,0,0.5177304964539007,0.0,10,0.0,0,0.0,0.4822695035460993,5.0,0.0,0.0,39.0,3.5454545454545454,-1
1181,60,0,69.0,11170,0,-1,1,0,0,2,0,16,0,0,0,0,7,5,1990,1991,0,0,1,1,1,0.0,5,5,2,7,5,1,1.0,1216.0,2.0,0.0,0.0,1216.0,0,10,1,5.0,1298,1216,0,2514,0.0,0.0,2,1,4,1,5,8,10,0,-1,0,1990.0,5,2.0,693.0,5,5,3,0,0,0,0,0,0,0,5,-1,0,4,2006,0,0,250000,0,0,0,1,3,1,129.625,6244.0,11863.0,18107.0,0.5263424091713732,inf,18107.0,1.0,0,2.0,1,21,1.0,20,1,16,15,1,2,0,1.0,231.0,10,16.0,20,1216.0,0.0,5.0,3.2,5.0,55.2,5.0181818181818185,-1
1182,120,1,64.0,5587,0,-1,1,3,0,0,1,2,0,0,3,1,8,5,2008,2008,1,0,5,6,2,186.0,10,5,0,10,5,4,10.0,1480.0,2.0,0.0,120.0,1600.0,0,10,1,5.0,1652,0,0,1652,1.0,1.0,2,0,2,1,7,5,10,1,1,0,2008.0,5,2.0,482.0,5,5,3,162,53,0,153,0,0,0,0,-1,0,11,2008,1,2,392500,368,368,0,5,2,2,87.296875,4904.0,6069.0,10973.0,0.8080408634041852,inf,10973.0,1.0,0,1.0,1,3,0.0,3,0,0,0,2,3,2,0.925,160.66666666666666,15,31.0,20,1480.0,0.075,7.5,6.2,5.0,64.7,5.881818181818183,-1
1183,60,0,160.0,15623,0,-1,1,0,0,2,0,3,0,0,0,0,10,5,1996,1996,1,0,2,2,1,0.0,7,5,0,10,5,3,10.0,2096.0,2.0,0.0,300.0,2396.0,0,10,1,5.0,2411,2065,0,4476,1.0,0.0,3,1,4,1,10,10,10,2,0,0,1996.0,5,3.0,813.0,5,5,3,171,78,0,0,0,555,5,3,-1,0,7,2007,0,1,745000,249,249,0,1,3,1,97.64375,11348.0,16436.0,27784.0,0.6904356291068386,inf,27784.0,1.0,0,2.0,1,15,0.0,15,0,11,11,2,5,1,0.8747913188647746,203.25,12,30.0,20,2096.0,0.12520868113522535,6.0,6.0,5.0,69.0,6.2727272727272725,-1
1184,30,0,60.0,10800,0,0,0,0,0,0,0,7,0,0,0,1,5,6,1920,1950,1,0,4,2,1,0.0,5,5,2,5,5,1,5.5,821.0,2.0,0.0,299.0,1120.0,0,10,1,5.0,1130,0,0,1130,1.0,0.0,1,0,2,1,5,5,10,1,1,1,1970.0,2,2.0,720.0,5,5,3,229,0,0,0,0,0,0,0,-1,0,6,2006,0,0,120000,229,229,1,0,0,0,180.0,3380.0,11520.0,14900.0,0.2934027777777778,inf,14900.0,1.0,0,1.0,1,91,1.0,61,30,86,56,4,2,0,0.7330357142857142,240.0,10,18.5,14,821.0,0.2669642857142857,5.0,3.7,3.5,54.2,4.927272727272729,-1
1185,20,0,50.0,35133,1,-1,0,0,0,0,1,16,0,0,0,1,5,4,1963,1963,1,0,1,1,0,226.0,5,5,1,5,5,4,5.5,1159.0,2.0,0.0,413.0,1572.0,0,7,1,5.0,1572,0,0,1572,1.0,0.0,1,1,3,1,5,5,10,2,0,3,1963.0,3,3.0,995.0,5,5,3,0,263,0,0,263,0,0,0,-1,0,5,2007,0,0,186700,526,526,3,0,0,2,702.66,4716.0,36128.0,40844.0,0.13053587245349868,inf,40844.0,1.0,0,1.0,1,48,0.0,48,0,44,44,1,4,0,0.7372773536895675,248.75,10,21.5,16,1159.0,0.2627226463104326,5.0,4.3,4.0,51.3,4.663636363636363,-1
1186,50,0,60.0,9738,0,-1,0,0,0,0,0,15,0,0,0,2,5,7,1924,1950,0,0,4,2,1,0.0,5,7,2,5,5,1,3.0,392.0,2.0,0.0,392.0,784.0,0,7,1,5.0,949,272,0,1221,1.0,0.0,1,0,4,1,5,7,10,0,-1,0,1965.0,2,1.0,392.0,5,5,3,0,0,236,0,0,0,0,0,-1,0,3,2006,0,0,104900,236,236,0,0,0,0,162.3,3226.0,10130.0,13356.0,0.3184600197433366,inf,13356.0,1.0,0,1.5,1,87,1.0,61,26,82,56,4,2,0,0.5,196.0,12,16.0,14,392.0,0.5,6.0,3.2,3.5,51.7,4.7,-1
1187,190,0,107.0,10615,0,-1,1,1,0,2,1,7,3,1,1,0,3,5,1900,1970,0,0,3,3,1,0.0,5,5,1,3,5,2,3.0,440.0,2.0,0.0,538.0,978.0,0,5,1,5.0,1014,685,0,1699,1.0,0.0,2,0,3,2,5,7,10,0,-1,3,1920.0,2,2.0,420.0,3,3,3,0,74,0,0,0,0,0,0,-1,0,8,2009,0,1,95000,74,74,0,3,3,2,99.2056074766355,4376.0,11035.0,15411.0,0.3965564114182148,inf,15411.0,1.0,2,2.0,1,111,1.0,41,70,109,39,3,1,1,0.4498977505112474,140.0,10,15.0,10,440.0,0.5501022494887525,5.0,3.0,2.5,43.5,3.954545454545455,-1
1188,20,0,89.0,12461,0,-1,0,0,0,2,0,3,0,0,0,1,8,5,1994,1995,0,0,4,2,1,0.0,7,5,0,7,5,1,10.0,1456.0,2.0,0.0,168.0,1624.0,0,10,1,5.0,1624,0,0,1624,1.0,0.0,2,0,2,1,7,5,10,1,2,0,1994.0,3,3.0,757.0,5,5,3,0,114,192,0,0,0,0,5,-1,0,7,2006,0,0,262000,306,306,0,0,4,0,140.01123595505618,4872.0,13218.0,18090.0,0.36858828869723104,inf,18090.0,1.0,0,1.0,1,17,1.0,16,1,12,11,4,5,0,0.8965517241379308,189.25,12,25.0,16,1456.0,0.10344827586206896,6.0,5.0,4.0,61.0,5.545454545454546,-1
1189,60,0,68.0,8935,0,-1,1,0,0,0,0,0,0,0,0,0,7,5,2002,2002,0,0,0,0,0,95.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,831.0,831.0,0,10,1,5.0,831,829,0,1660,0.0,0.0,2,1,3,1,7,7,10,0,-1,0,2002.0,3,2.0,493.0,5,5,3,144,68,0,0,0,0,0,0,-1,0,7,2009,0,0,195000,212,212,0,1,2,1,131.39705882352942,4151.0,9428.0,13579.0,0.4402842596521001,inf,13579.0,1.0,0,2.0,1,9,0.0,9,0,7,7,0,0,0,0.0,164.33333333333334,12,17.0,16,0.0,1.0,6.0,3.4,4.0,57.4,5.218181818181818,-1
1190,60,0,60.0,7500,0,-1,0,0,0,0,0,17,0,0,0,0,7,5,1999,1999,0,0,0,0,1,0.0,5,5,0,5,5,1,2.0,0.0,2.0,0.0,994.0,994.0,0,7,1,5.0,1028,776,0,1804,0.0,0.0,2,1,3,1,7,7,10,1,0,0,1999.0,5,2.0,442.0,5,5,3,140,60,0,0,0,0,0,0,-1,0,6,2010,0,0,189000,200,200,0,0,0,0,125.0,4602.0,7942.0,12544.0,0.5794510198942332,inf,12544.0,1.0,0,2.0,1,12,0.0,12,0,11,11,0,5,0,0.0,147.33333333333334,10,15.0,20,0.0,1.0,5.0,3.0,5.0,55.0,5.0,-1
1191,190,0,69.0,32463,0,-1,0,2,0,0,1,4,0,0,1,1,4,4,1961,1975,0,0,1,1,2,149.0,5,7,1,5,5,3,3.0,1159.0,2.0,0.0,90.0,1249.0,0,10,1,5.0,1622,0,0,1622,1.0,0.0,1,0,3,1,5,7,10,1,0,3,1975.0,5,4.0,1356.0,5,5,3,439,0,0,0,0,0,0,0,-1,0,3,2007,0,0,168000,439,439,0,7,0,2,129.625,4493.0,33819.0,38312.0,0.13285431266447856,inf,38312.0,1.0,0,1.0,1,50,1.0,36,14,46,32,1,3,0,0.9279423538831064,271.2,12,18.0,20,1159.0,0.07205764611689351,6.0,3.6,5.0,53.6,4.872727272727274,-1
1192,160,3,24.0,2645,0,1,0,0,0,0,0,5,0,0,4,0,8,5,1999,2000,0,0,1,1,0,456.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,776.0,776.0,0,10,1,5.0,764,677,0,1441,0.0,0.0,2,1,2,1,7,5,10,0,-1,1,1999.0,2,2.0,492.0,5,5,3,206,0,0,0,0,0,0,0,-1,0,11,2007,0,0,174000,206,206,2,0,0,0,110.20833333333331,3658.0,3137.0,6795.0,1.1660822441823395,inf,6795.0,1.0,0,2.0,1,12,1.0,11,1,8,7,1,0,0,0.0,164.0,12,17.0,14,0.0,1.0,6.0,3.4,3.5,57.9,5.263636363636363,-1
1193,50,1,60.0,9600,0,0,0,0,0,0,0,7,0,0,0,2,5,8,1925,1994,2,0,0,0,1,0.0,5,5,0,5,5,2,2.0,0.0,2.0,0.0,702.0,702.0,0,7,1,5.0,842,630,0,1472,0.0,0.0,1,0,3,1,7,6,10,0,-1,1,1925.0,2,1.0,250.0,5,3,1,0,0,84,0,0,0,0,5,-1,0,7,2007,0,0,125000,84,84,1,0,0,0,160.0,3646.0,9850.0,13496.0,0.3701522842639594,inf,13496.0,1.0,0,1.5,1,86,1.0,17,69,82,13,0,5,0,0.0,125.0,10,16.0,12,0.0,1.0,5.0,3.2,3.0,53.2,4.836363636363637,-1
1194,120,1,69.0,4500,0,-1,0,0,0,1,0,4,0,0,3,1,6,5,1999,1999,1,0,0,0,0,425.0,5,5,0,10,5,1,10.0,883.0,2.0,0.0,341.0,1224.0,0,10,1,5.0,1224,0,0,1224,1.0,0.0,2,0,2,1,5,5,10,0,-1,0,1999.0,5,2.0,402.0,5,5,3,0,304,0,0,0,0,0,0,-1,0,6,2009,0,0,165000,304,304,0,0,1,0,129.625,3672.0,4902.0,8574.0,0.7490820073439413,inf,8574.0,1.0,0,1.0,1,12,0.0,12,0,10,10,0,0,0,0.7214052287581699,134.0,10,28.0,20,883.0,0.2785947712418301,5.0,5.6,5.0,56.6,5.1454545454545455,-1
1195,60,0,80.0,9364,0,-1,0,0,0,2,0,9,0,0,0,0,6,7,1969,1969,0,0,3,3,2,143.0,5,5,1,5,5,1,5.0,371.0,2.0,0.0,292.0,663.0,0,5,1,5.0,663,689,0,1352,0.0,0.0,1,1,4,1,5,7,10,0,-1,0,1969.0,5,1.0,299.0,5,5,3,379,36,0,0,0,0,0,3,-1,0,3,2010,0,0,158000,415,415,0,0,4,0,117.05,3367.0,9663.0,13030.0,0.3484425126772224,inf,13030.0,1.0,0,2.0,1,42,0.0,42,0,41,41,3,3,0,0.5595776772247361,149.5,10,18.0,20,371.0,0.440422322775264,5.0,3.6,5.0,51.6,4.6909090909090905,-1
1196,60,0,51.0,8029,0,-1,1,0,0,0,0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1,0.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,728.0,728.0,0,10,1,5.0,728,728,0,1456,0.0,0.0,2,1,3,1,7,8,10,0,-1,0,2005.0,5,2.0,400.0,5,5,3,100,24,0,0,0,0,0,0,-1,0,7,2008,0,0,176000,124,124,0,1,2,1,157.43137254901958,3640.0,8429.0,12069.0,0.4318424486890497,inf,12069.0,1.0,0,2.0,1,6,0.0,6,0,3,3,0,5,0,0.0,133.33333333333334,10,17.0,20,0.0,1.0,5.0,3.4,5.0,56.4,5.127272727272726,-1
1197,60,0,58.0,14054,0,-1,1,0,0,0,0,17,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,7,5,0,7,5,3,2.0,0.0,2.0,0.0,879.0,879.0,0,10,1,5.0,879,984,0,1863,0.0,0.0,2,1,4,1,7,9,10,1,1,2,2006.0,5,3.0,660.0,5,5,3,100,17,0,0,0,0,0,0,-1,0,11,2006,1,2,219210,117,117,0,1,2,1,242.31034482758625,4605.0,14714.0,19319.0,0.3129672420823705,inf,19319.0,1.0,0,2.0,1,5,0.0,5,0,0,0,0,5,2,0.0,165.0,12,19.0,20,0.0,1.0,6.0,3.8,5.0,59.8,5.4363636363636365,-1
1198,75,1,65.0,8850,0,-1,1,1,0,2,0,7,0,0,0,6,7,6,1916,1950,0,0,1,1,1,0.0,5,5,2,5,5,1,2.0,0.0,2.0,0.0,815.0,815.0,0,10,1,5.0,815,875,0,1690,0.0,0.0,1,0,3,1,5,7,10,1,1,1,1916.0,2,1.0,225.0,5,5,3,0,0,330,0,0,0,0,0,-1,0,7,2006,2,0,144000,330,330,0,3,3,1,136.15384615384616,4195.0,9075.0,13270.0,0.4622589531680441,inf,13270.0,1.0,0,2.5,0,95,1.0,61,34,90,56,1,2,3,0.0,112.5,10,15.0,14,0.0,1.0,5.0,3.0,3.5,55.5,5.045454545454546,-1
1199,20,0,70.0,9100,0,-1,0,0,0,0,0,0,0,0,0,1,7,5,2001,2001,0,0,0,0,1,0.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,1212.0,1212.0,0,10,1,5.0,1212,0,0,1212,0.0,0.0,2,0,3,1,7,6,10,0,-1,0,2001.0,3,2.0,573.0,5,5,3,356,0,0,0,0,0,0,0,-1,0,6,2009,0,0,178000,356,356,0,0,0,0,130.0,3636.0,9673.0,13309.0,0.3758916571901168,inf,13309.0,1.0,0,1.0,1,10,0.0,10,0,8,8,0,5,0,0.0,191.0,12,17.0,16,0.0,1.0,6.0,3.4,4.0,57.4,5.218181818181818,-1
1200,20,0,75.0,11235,0,-1,0,0,0,0,0,9,0,0,0,1,4,5,1963,1979,0,0,3,3,0,51.0,5,5,1,5,5,1,5.5,547.0,2.0,0.0,504.0,1051.0,0,7,1,5.0,1382,0,0,1382,0.0,0.0,1,1,3,1,5,6,10,1,4,0,1974.0,2,2.0,459.0,5,5,3,0,82,0,0,0,0,0,0,-1,0,10,2006,0,0,148000,82,82,0,0,0,0,149.8,3815.0,11694.0,15509.0,0.3262356764152557,inf,15509.0,1.0,0,1.0,1,48,1.0,32,16,43,27,3,4,0,0.5204567078972407,153.0,10,18.5,14,547.0,0.4795432921027593,5.0,3.7,3.5,49.2,4.4727272727272736,-1
1201,20,0,71.0,9353,0,-1,0,0,0,0,0,11,0,0,0,1,4,5,1970,1970,0,0,1,1,1,0.0,5,5,1,5,5,1,2.0,0.0,2.0,0.0,864.0,864.0,0,7,1,5.0,864,0,0,864,0.0,0.0,1,0,3,1,5,5,10,0,-1,0,1972.0,2,1.0,280.0,5,5,3,0,0,0,0,0,0,0,0,0,0,7,2006,2,1,116050,0,0,0,0,0,0,131.73239436619718,2592.0,9633.0,12225.0,0.2690750545001557,inf,12225.0,1.0,0,1.0,1,41,0.0,41,0,36,36,1,1,3,0.0,140.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,47.5,4.318181818181818,-1
1202,60,0,80.0,10400,0,-1,0,0,0,2,0,0,0,0,0,0,7,5,1998,1998,0,0,0,0,1,0.0,5,5,0,7,5,3,2.0,0.0,2.0,0.0,866.0,866.0,0,10,1,5.0,866,913,0,1779,0.0,0.0,2,1,3,1,7,6,10,0,-1,0,1998.0,3,2.0,546.0,5,5,3,198,36,0,0,0,0,0,0,-1,0,3,2009,0,0,197900,234,234,0,0,4,0,130.0,4424.0,10946.0,15370.0,0.4041659053535538,inf,15370.0,1.0,0,2.0,1,13,0.0,13,0,11,11,0,5,0,0.0,182.0,10,19.0,16,0.0,1.0,5.0,3.8,4.0,56.8,5.163636363636363,-1
1203,50,1,50.0,6000,0,-1,0,0,0,2,0,8,0,0,0,2,5,8,1925,1997,0,0,2,5,1,0.0,5,5,2,5,5,1,2.0,0.0,2.0,0.0,884.0,884.0,0,10,1,5.0,884,464,0,1348,1.0,0.0,1,0,3,1,5,5,10,1,2,1,1960.0,2,1.0,216.0,5,5,2,0,0,208,0,0,0,0,0,-1,0,5,2009,0,0,117000,208,208,0,0,4,0,120.0,3580.0,6216.0,9796.0,0.5759330759330761,inf,9796.0,1.0,0,1.5,1,86,1.0,14,72,84,12,5,2,0,0.0,108.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,55.5,5.045454545454546,-1
1204,20,0,75.0,9750,0,-1,0,0,0,0,0,0,0,0,0,1,7,5,2000,2001,0,0,0,0,0,171.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,1630.0,1630.0,0,10,1,5.0,1630,0,0,1630,0.0,0.0,2,0,3,1,7,6,10,1,0,0,2000.0,2,2.0,451.0,5,5,3,74,234,0,0,0,0,0,0,-1,0,10,2009,0,0,213000,308,308,0,0,0,0,130.0,4890.0,10201.0,15091.0,0.4793647681599843,inf,15091.0,1.0,0,1.0,1,11,1.0,10,1,9,8,0,0,0,0.0,150.33333333333334,12,17.0,14,0.0,1.0,6.0,3.4,3.5,57.9,5.263636363636363,-1
1205,20,0,78.0,10140,0,-1,0,0,0,0,0,6,0,0,0,1,5,6,1975,1975,0,0,3,3,1,0.0,5,5,1,7,5,1,5.0,788.0,2.0,0.0,268.0,1056.0,0,10,1,5.0,1074,0,0,1074,1.0,0.0,1,1,3,1,5,6,10,0,-1,0,1975.0,3,2.0,495.0,5,5,3,0,88,0,0,0,0,0,3,-1,0,7,2006,0,0,153500,88,88,0,0,0,0,130.0,3204.0,10635.0,13839.0,0.3012693935119887,inf,13839.0,1.0,0,1.0,1,36,0.0,36,0,31,31,3,1,0,0.7462121212121212,165.0,10,20.0,16,788.0,0.2537878787878788,5.0,4.0,4.0,54.0,4.909090909090909,-1
1206,20,0,90.0,14684,0,-1,1,0,0,3,0,12,0,0,0,1,7,7,1990,1991,1,0,3,3,0,234.0,7,5,1,7,5,2,5.0,485.0,3.0,177.0,1496.0,2158.0,0,7,1,5.0,2196,0,0,2196,0.0,0.0,2,0,3,1,7,7,10,1,0,0,1990.0,3,3.0,701.0,5,5,3,84,70,0,0,0,0,0,0,-1,0,6,2009,0,0,271900,154,154,0,1,1,1,163.15555555555557,6550.0,15385.0,21935.0,0.4257393565160871,inf,21935.0,1.0,0,1.0,1,21,1.0,20,1,19,18,3,4,0,0.30676552363299353,175.25,12,22.0,16,662.0,0.6932344763670065,6.0,4.4,4.0,58.4,5.3090909090909095,-1
1207,20,4,69.0,8900,0,-1,0,0,0,0,0,12,0,0,0,1,4,4,1966,1966,0,0,3,3,1,0.0,5,5,1,5,5,1,5.5,1056.0,2.0,0.0,0.0,1056.0,0,5,1,5.0,1056,0,0,1056,1.0,0.0,1,0,2,1,5,5,10,0,-1,1,1966.0,2,1.0,384.0,5,5,3,0,42,0,0,0,0,0,3,-1,0,11,2006,0,0,107000,42,42,0,0,0,0,129.625,3168.0,9284.0,12452.0,0.3412322274881517,inf,12452.0,1.0,0,1.0,1,45,0.0,45,0,40,40,3,1,0,1.0,192.0,10,18.5,14,1056.0,0.0,5.0,3.7,3.5,45.2,4.1090909090909085,-1
1208,20,0,70.0,9135,0,-1,0,0,0,0,0,0,0,0,0,1,6,5,2003,2003,0,0,0,0,0,120.0,7,5,0,7,5,3,10.0,340.0,2.0,0.0,1342.0,1682.0,0,10,1,5.0,1700,0,0,1700,1.0,0.0,2,0,3,1,7,7,10,0,-1,0,2003.0,3,2.0,544.0,5,5,3,192,23,0,0,0,0,0,0,-1,0,5,2006,0,0,200000,215,215,0,0,0,0,130.5,5082.0,9679.0,14761.0,0.5250542411406137,inf,14761.0,1.0,0,1.0,1,8,0.0,8,0,3,3,0,0,0,0.20214030915576692,181.33333333333331,12,27.0,16,340.0,0.7978596908442329,6.0,5.4,4.0,58.4,5.3090909090909095,-1
