Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities
2456,50,RM,55.0,8674,Pave,nan,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,CBlock,3,5,1,5.5,910.0,2.0,0.0,0.0,910.0,GasA,5,1,5.0,910,525,0,1435,1.0,0.0,1,0,3,1,5,6,10,0,nan,Detchd,1950.0,2,1.0,308.0,5,5,3,0,33,0,0,0,0,0,0,nan,0,3,2007,WD,Normal,test_col,33,33,Pave_nan,Reg_HLS,Reg_Inside,Reg_Gtl,157.70909090909092,3780.0,8982.0,12762.0,0.42084168336673344,inf,12762.0,1.0,RARE,1.5,1,61,0.0,61,0,57,57,MetalSd_MetalSd,CBlock_None,Normal_WD,1.0,154.0,10,16.5,14,910.0,0.0,5.0,3.3,3.5,47.8,4.345454545454545
2457,50,RM,50.0,6125,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1939,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,7,CBlock,5,5,1,5.5,306.0,2.0,0.0,422.0,728.0,GasA,10,1,5.0,728,546,0,1274,0.0,0.0,2,0,3,1,5,6,10,0,nan,Detchd,1939.0,2,1.0,224.0,3,5,3,0,0,192,0,0,0,0,0,nan,0,3,2007,RARE,Normal,test_col,192,192,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,122.5,3276.0,6349.0,9625.0,0.515986769570011,inf,9625.0,1.0,Norm_Norm,1.5,1,72,1.0,13,59,68,9,MetalSd_MetalSd,CBlock_None,RARE,0.42032967032967034,112.0,12,18.5,12,306.0,0.5796703296703297,6.0,3.7,3.0,54.7,4.972727272727273
2458,70,RM,50.0,6000,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1939,1950,Gable,CompShg,MetalSd,VinylSd,None,0.0,5,5,CBlock,5,5,2,5.5,276.0,2.0,0.0,324.0,600.0,GasA,10,1,5.0,608,624,0,1232,0.0,0.0,1,1,3,1,5,6,10,2,TA,Attchd,1939.0,2,1.0,217.0,5,5,3,0,0,0,0,0,0,0,5,nan,0,2,2007,WD,Normal,test_col,0,0,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,120.0,3064.0,6217.0,9281.0,0.4928422068521795,inf,9281.0,1.0,Norm_Norm,2.0,1,72,1.0,61,11,68,57,RARE,CBlock_None,Normal_WD,0.46,108.5,10,19.5,14,276.0,0.54,5.0,3.9,3.5,56.4,5.127272727272727
2459,45,RM,51.0,6120,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,RARE,RARE,None,0.0,7,5,RARE,5,5,1,2.0,0.0,2.0,0.0,884.0,884.0,GasA,10,1,5.0,884,0,0,884,0.0,0.0,1,0,2,1,5,5,10,0,nan,Detchd,1939.0,2,1.0,240.0,5,5,3,0,0,136,0,0,0,0,3,nan,0,7,2007,WD,Normal,test_col,136,136,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,120.0,2652.0,6360.0,9012.0,0.4169811320754717,inf,9012.0,1.0,Norm_Norm,1.5,0,72,1.0,61,11,68,57,RARE_RARE,RARE_None,Normal_WD,0.0,120.0,12,15.0,14,0.0,1.0,6.0,3.0,3.5,54.5,4.954545454545454
2460,50,RM,,6240,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,RARE,5,5,1,1.0,52.0,2.0,0.0,809.0,861.0,GasA,7,1,5.0,861,548,0,1409,1.0,0.0,1,1,3,1,5,6,10,1,Gd,Detchd,1968.0,2,2.0,528.0,5,5,3,225,0,84,0,0,0,0,0,nan,0,3,2007,WD,Normal,test_col,309,309,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,,3679.0,6768.0,10447.0,0.5435874704491725,inf,10447.0,1.0,Norm_Norm,1.5,1,73,1.0,61,12,69,57,VinylSd_VinylSd,RARE_None,Normal_WD,0.06039488966318235,176.0,10,14.0,14,52.0,0.9396051103368177,5.0,2.8,3.5,50.3,4.572727272727272
2461,50,RM,52.0,6240,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1939,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,7,RARE,5,5,1,5.5,48.0,2.0,0.0,624.0,672.0,GasA,10,1,5.0,899,423,0,1322,1.0,0.0,1,0,4,1,5,7,10,0,nan,Detchd,1939.0,2,1.0,280.0,5,5,3,0,0,0,0,0,0,0,3,nan,0,7,2007,WD,Normal,test_col,0,0,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,120.0,3316.0,6520.0,9836.0,0.5085889570552147,inf,9836.0,1.0,Norm_Norm,1.5,1,72,1.0,59,13,68,55,Wd Sdng_Wd Sdng,RARE_None,Normal_WD,0.07142857142857142,140.0,12,18.5,14,48.0,0.9285714285714286,6.0,3.7,3.5,56.2,5.109090909090909
2462,50,RM,52.0,6240,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,RARE,5,5,1,2.0,0.0,2.0,0.0,966.0,966.0,GasA,10,1,5.0,1014,412,0,1426,0.0,0.0,1,0,3,1,5,6,10,1,Gd,Detchd,1930.0,2,1.0,230.0,3,5,3,174,0,96,0,0,0,0,5,nan,0,7,2007,WD,Normal,test_col,270,270,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,120.0,3818.0,6470.0,10288.0,0.5901081916537867,inf,10288.0,1.0,Norm_Norm,1.5,1,81,1.0,19,62,77,15,Wd Sdng_Wd Sdng,RARE_None,Normal_WD,0.0,115.0,10,15.0,12,0.0,1.0,5.0,3.0,3.0,54.0,4.909090909090909
2463,50,RM,51.0,6120,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,RARE,5,5,1,5.0,351.0,2.0,0.0,405.0,756.0,GasA,7,1,3.0,903,378,0,1281,1.0,0.0,1,0,2,1,7,6,10,0,nan,Detchd,1926.0,2,2.0,379.0,5,5,3,25,0,0,0,0,0,0,0,nan,0,8,2007,WD,Normal,test_col,25,25,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,120.0,3318.0,6499.0,9817.0,0.5105400830897061,inf,9817.0,1.0,Norm_Norm,1.5,1,85,1.0,61,24,81,57,Wd Sdng_Wd Sdng,RARE_None,Normal_WD,0.4642857142857143,126.33333333333333,10,18.0,14,351.0,0.5357142857142857,5.0,3.6,3.5,50.1,4.554545454545455
2464,70,RM,47.0,7755,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1918,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,7,CBlock,5,5,1,2.0,0.0,2.0,0.0,1100.0,1100.0,GasA,10,1,3.0,1100,1164,0,2264,0.0,0.0,2,1,4,1,5,8,10,0,nan,Detchd,1950.0,2,1.0,408.0,5,5,3,0,152,0,0,0,0,0,3,nan,0,5,2007,WD,Normal,test_col,152,152,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,165.0,5628.0,8163.0,13791.0,0.6894524072032341,inf,13791.0,1.0,Norm_Norm,2.0,1,93,1.0,16,77,89,12,Wd Sdng_Wd Sdng,CBlock_None,Normal_WD,0.0,204.0,12,15.0,14,0.0,1.0,6.0,3.0,3.5,54.5,4.954545454545454
2465,50,RL,60.0,8850,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,Wd Sdng,RARE,None,0.0,5,7,PConc,5,5,1,2.0,0.0,2.0,0.0,768.0,768.0,GasA,10,1,5.0,752,624,0,1376,0.0,0.0,1,0,3,1,7,7,10,0,nan,Detchd,1977.0,2,2.0,576.0,5,5,1,0,54,144,0,0,0,0,0,nan,0,2,2007,WD,Normal,test_col,198,198,Pave_Pave,Reg_Bnk,Reg_Inside,Reg_Gtl,147.5,3520.0,9426.0,12946.0,0.37343517929132186,inf,12946.0,1.0,Norm_Norm,1.5,1,91,1.0,61,30,87,57,RARE,PConc_None,Normal_WD,0.0,192.0,12,15.0,14,0.0,1.0,6.0,3.0,3.5,57.5,5.2272727272727275
2466,50,RL,60.0,8550,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,5,PConc,3,5,1,2.0,0.0,2.0,0.0,750.0,750.0,GasA,5,1,5.0,960,356,0,1316,0.0,0.0,1,0,4,1,5,7,10,0,nan,Detchd,1965.0,2,2.0,576.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,10,2007,RARE,RARE,test_col,0,0,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,142.5,3382.0,9126.0,12508.0,0.3705895244356783,inf,12508.0,1.0,RARE,1.5,1,85,1.0,61,24,81,57,HdBoard_HdBoard,PConc_None,RARE,0.0,192.0,10,13.0,14,0.0,1.0,5.0,2.6,3.5,46.1,4.190909090909091
2467,70,RM,,5700,Pave,nan,IReg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,RARE,None,0.0,5,5,RARE,5,5,1,5.5,336.0,2.0,0.0,336.0,672.0,GasA,7,0,3.0,672,672,0,1344,1.0,0.0,1,1,3,1,7,6,10,1,Gd,Attchd,1979.0,2,2.0,456.0,5,5,3,0,0,70,0,0,0,0,5,nan,0,9,2007,WD,Normal,test_col,70,70,Pave_nan,IReg_Lvl,IReg_Corner,IReg_Gtl,,3360.0,6156.0,9516.0,0.5458089668615984,inf,9516.0,1.0,Feedr_Norm,2.0,1,82,1.0,21,61,78,17,RARE,RARE_None,Normal_WD,0.5,152.0,10,18.5,14,336.0,0.5,5.0,3.7,3.5,53.2,4.836363636363637
2468,45,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,CompShg,RARE,RARE,None,0.0,5,5,CBlock,5,5,1,2.0,0.0,2.0,0.0,592.0,592.0,GasA,5,0,3.0,933,240,0,1173,0.0,0.0,2,0,3,1,5,7,10,0,nan,Detchd,1920.0,2,1.0,240.0,5,3,3,0,25,77,0,0,0,0,3,nan,0,9,2007,WD,RARE,test_col,102,102,Pave_Grvl,Reg_Lvl,Reg_Inside,Reg_Gtl,142.0,2938.0,5920.0,8858.0,0.4962837837837838,inf,8858.0,1.0,Norm_Norm,1.5,1,110,1.0,61,49,106,57,RARE_RARE,CBlock_None,RARE_WD,0.0,120.0,10,15.0,12,0.0,1.0,5.0,3.0,3.0,43.0,3.909090909090909
2469,50,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,RARE,RARE,None,0.0,5,5,CBlock,5,5,1,2.0,0.0,2.0,0.0,969.0,969.0,GasA,5,0,3.0,969,245,0,1214,0.0,0.0,1,0,2,1,5,6,10,0,nan,Detchd,1920.0,2,1.0,216.0,5,5,2,0,0,77,0,0,0,0,3,nan,0,9,2007,WD,RARE,test_col,77,77,Pave_Grvl,Reg_Lvl,Reg_Inside,Reg_Gtl,142.0,3397.0,5896.0,9293.0,0.5761533242876526,inf,9293.0,1.0,Norm_Norm,1.5,1,110,1.0,61,49,106,57,RARE_RARE,CBlock_None,RARE_WD,0.0,108.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,42.5,3.8636363636363638
2470,80,RM,120.0,13200,Pave,nan,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,6,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,234.0,5,5,CBlock,5,5,1,3.0,375.0,2.0,0.0,366.0,741.0,GasA,3,1,5.0,1497,797,0,2294,0.0,0.0,3,0,5,1,5,9,10,1,Gd,Attchd,1963.0,2,2.0,658.0,5,5,3,0,110,0,0,0,0,0,0,nan,0,4,2007,WD,Normal,test_col,110,110,Pave_nan,Reg_Lvl,Reg_Corner,Reg_Gtl,110.0,5329.0,13858.0,19187.0,0.38454322413046615,inf,19187.0,1.0,Norm_Norm,1.3,1,48,0.0,48,0,44,44,HdBoard_HdBoard,CBlock_BrkFace,Normal_WD,0.5060728744939271,219.33333333333334,10,16.0,14,375.0,0.4939271255060729,5.0,3.2,3.5,47.7,4.336363636363637
2471,60,RM,60.0,9780,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,7,9,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,10,CBlock,5,5,1,1.0,354.0,5.5,398.0,224.0,976.0,GasA,10,1,5.0,976,976,0,1952,0.0,0.0,1,1,4,1,7,8,10,2,TA,Detchd,1950.0,5,1.0,299.0,5,5,3,285,0,0,0,216,0,0,0,nan,0,4,2007,WD,Normal,test_col,501,501,Pave_Grvl,Reg_Lvl,Reg_Inside,Reg_Gtl,163.0,4880.0,10079.0,14959.0,0.48417501736283364,inf,14959.0,1.0,Norm_Norm,2.0,1,61,1.0,6,55,57,2,VinylSd_VinylSd,CBlock_None,Normal_WD,0.7704918032786885,149.5,15,17.5,20,752.0,0.22950819672131148,7.5,3.5,5.0,66.0,6.0
2472,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,CBlock,5,3,1,1.0,375.0,2.0,0.0,763.0,1138.0,GasA,7,1,5.0,1138,1042,0,2180,0.0,0.0,1,1,3,1,5,7,10,1,Gd,Detchd,2006.0,2,2.0,720.0,5,5,2,0,0,170,0,0,0,0,0,nan,0,5,2007,WD,Normal,test_col,170,170,Pave_Grvl,Reg_Lvl,Reg_Inside,Reg_Gtl,172.0,5498.0,11040.0,16538.0,0.4980072463768116,inf,16538.0,1.0,Norm_Norm,1.5,1,96,1.0,61,35,92,57,MetalSd_MetalSd,CBlock_None,Normal_WD,0.3295254833040422,240.0,10,12.0,14,375.0,0.6704745166959578,5.0,2.4,3.5,49.9,4.536363636363636
2473,190,RM,52.0,4330,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,5,5,RARE,3,5,1,5.5,681.0,5.0,127.0,0.0,808.0,GasA,5,1,5.0,838,477,0,1315,1.0,0.0,2,0,3,1,5,5,10,0,nan,Detchd,1958.0,3,2.0,436.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,2,2007,RARE,RARE,test_col,0,0,Pave_Grvl,Reg_Lvl,Reg_Inside,Reg_Gtl,83.26923076923077,3438.0,4766.0,8204.0,0.7213596307175829,inf,8204.0,1.0,Norm_Norm,1.5,1,53,0.0,53,0,49,49,MetalSd_MetalSd,RARE_None,RARE,1.0,145.33333333333334,10,19.5,16,808.0,0.0,5.0,3.9,4.0,47.9,4.3545454545454545
2474,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,5,3,1,2.0,0.0,2.0,0.0,771.0,771.0,GasA,3,1,5.0,866,504,114,1484,0.0,0.0,2,0,3,1,5,6,0,0,nan,Detchd,1910.0,2,1.0,264.0,5,3,2,14,211,0,0,84,0,0,0,nan,0,9,2007,RARE,RARE,test_col,309,309,Pave_Grvl,Reg_Lvl,Reg_Corner,Reg_Gtl,172.0,3625.0,10584.0,14209.0,0.34249811035525324,124.64035087719299,14095.0,0.9919769160391301,RARE,1.5,1,101,1.0,61,40,97,57,Wd Sdng_Wd Sdng,CBlock_None,RARE,0.0,132.0,6,13.0,12,0.0,1.0,3.0,2.6,3.0,26.6,2.4181818181818184
2475,70,RL,107.0,12888,Pave,nan,Reg,Bnk,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,2Story,7,8,1937,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,7,CBlock,5,5,1,5.0,288.0,2.0,0.0,717.0,1005.0,GasA,5,1,5.0,1262,1005,0,2267,1.0,0.0,1,1,3,1,5,7,10,2,Gd,Attchd,1937.0,5,2.0,498.0,5,5,3,521,0,0,0,0,0,0,0,nan,0,4,2007,WD,Normal,test_col,521,521,Pave_nan,Reg_Bnk,Reg_Inside,Reg_Gtl,120.44859813084112,5539.0,13386.0,18925.0,0.413790527416704,inf,18925.0,1.0,Feedr_Norm,2.0,1,74,1.0,31,43,70,27,Wd Sdng_Wd Sdng,CBlock_None,Normal_WD,0.2865671641791045,166.0,12,18.0,20,288.0,0.7134328358208956,6.0,3.6,5.0,56.6,5.1454545454545455
2476,190,RL,59.0,4484,Pave,nan,IReg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,5,5,CBlock,5,5,1,5.0,485.0,2.0,0.0,187.0,672.0,GasA,5,0,5.0,778,504,0,1282,1.0,0.0,1,0,2,1,5,4,10,0,nan,Detchd,1942.0,2,1.0,240.0,5,5,3,0,88,0,0,0,0,0,3,nan,0,7,2007,WD,Normal,test_col,88,88,Pave_nan,IReg_Lvl,IReg_Corner,IReg_Gtl,76.0,3236.0,4724.0,7960.0,0.6850127011007621,inf,7960.0,1.0,Norm_Norm,1.5,1,69,1.0,32,37,65,28,Plywood_Plywood,CBlock_None,Normal_WD,0.7217261904761905,120.0,10,18.0,14,485.0,0.27827380952380953,5.0,3.6,3.5,48.1,4.372727272727273
2477,190,RL,75.0,11235,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,5,CBlock,7,5,3,5.0,925.0,2.0,0.0,0.0,925.0,GasA,5,1,5.0,999,0,0,999,1.0,0.0,1,0,3,1,5,6,10,0,nan,Detchd,1963.0,2,1.0,308.0,5,5,3,40,176,0,0,0,0,0,3,nan,0,3,2007,WD,Normal,test_col,216,216,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,149.8,2923.0,11543.0,14466.0,0.25322706402148487,inf,14466.0,1.0,Norm_Norm,1.2,1,48,0.0,48,0,44,44,HdBoard_HdBoard,CBlock_None,Normal_WD,1.0,154.0,10,22.0,14,925.0,0.0,5.0,4.4,3.5,47.9,4.3545454545454545
2478,85,RL,75.0,11235,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,5,5,CBlock,7,5,3,3.0,785.0,2.0,0.0,635.0,1420.0,GasA,7,1,5.0,1452,0,0,1452,1.0,0.0,1,0,2,1,5,6,6,1,TA,Detchd,1964.0,2,2.0,572.0,5,5,3,92,0,88,0,0,0,0,0,nan,0,11,2007,WD,Normal,test_col,180,180,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,149.8,4324.0,11807.0,16131.0,0.3662234267807233,inf,16131.0,1.0,Norm_Norm,1.2,1,47,1.0,31,16,43,27,HdBoard_HdBoard,CBlock_BrkFace,Normal_WD,0.5528169014084507,190.66666666666666,10,20.0,14,785.0,0.4471830985915493,5.0,4.0,3.5,46.5,4.2272727272727275
2479,20,RL,62.0,14299,Pave,nan,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,3,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,5,CBlock,5,5,1,5.5,513.0,1.0,144.0,348.0,1005.0,GasA,5,1,5.0,1005,0,0,1005,1.0,0.0,1,0,3,1,5,5,10,0,nan,Detchd,1964.0,2,2.0,440.0,5,5,2,0,0,0,0,0,0,0,3,nan,0,7,2007,WD,Normal,test_col,0,0,Pave_nan,Reg_Lvl,Reg_Inside,Reg_Gtl,230.6290322580645,3015.0,14739.0,17754.0,0.20455933238347243,inf,17754.0,1.0,Feedr_Norm,1.0,1,47,0.0,47,0,43,43,HdBoard_HdBoard,CBlock_None,Normal_WD,0.6537313432835821,146.66666666666666,10,17.5,14,657.0,0.34626865671641793,5.0,3.5,3.5,44.0,4.0
2480,80,RL,65.0,14149,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1964,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,50.0,7,7,CBlock,5,5,4,1.0,68.0,3.0,722.0,190.0,980.0,GasA,5,1,5.0,1020,0,0,1020,0.0,1.0,2,0,3,1,5,5,10,1,Po,Detchd,1970.0,2,2.0,528.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,5,2007,WD,Normal,test_col,0,0,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,217.6769230769231,3020.0,14677.0,17697.0,0.20576412073311984,inf,17697.0,1.0,Norm_Norm,1.3,1,47,1.0,10,37,43,6,HdBoard_HdBoard,CBlock_BrkFace,Normal_WD,0.8061224489795918,176.0,14,18.0,14,790.0,0.19387755102040816,7.0,3.6,3.5,53.1,4.827272727272727
2481,20,RL,,11677,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,5,5,CBlock,5,5,3,5.5,249.0,3.0,761.0,30.0,1040.0,GasA,5,1,5.0,1040,0,0,1040,1.0,0.0,1,0,3,1,5,6,10,0,nan,Attchd,1966.0,3,1.0,264.0,5,5,3,0,90,0,0,0,0,0,3,nan,0,2,2007,WD,Normal,test_col,90,90,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,,3120.0,11941.0,15061.0,0.2612846495268403,inf,15061.0,1.0,Norm_Norm,1.0,1,45,0.0,45,0,41,41,HdBoard_HdBoard,CBlock_BrkFace,Normal_WD,0.9711538461538461,132.0,10,21.5,16,1010.0,0.028846153846153848,5.0,4.3,4.0,47.3,4.3
2482,190,RL,70.0,8425,Pave,nan,Reg,Lvl,AllPub,FR3,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,6,1971,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,5,5,CBlock,7,5,3,10.0,748.0,2.0,0.0,20.0,768.0,GasA,7,1,5.0,868,0,0,868,1.0,0.0,1,0,2,1,5,6,10,0,nan,Detchd,1989.0,2,2.0,576.0,5,5,3,138,0,0,0,0,0,0,5,nan,0,5,2007,WD,Normal,test_col,138,138,Pave_nan,Reg_Lvl,RARE,Reg_Gtl,120.35714285714286,2504.0,9001.0,11505.0,0.27819131207643594,inf,11505.0,1.0,Feedr_Norm,1.0,1,40,1.0,21,19,36,17,HdBoard_HdBoard,CBlock_None,Normal_WD,0.9739583333333334,192.0,10,27.0,14,748.0,0.026041666666666668,5.0,5.4,3.5,51.9,4.718181818181818
2483,20,RL,86.0,8665,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,89.0,5,5,CBlock,5,5,2,5.5,168.0,3.0,288.0,420.0,876.0,GasA,5,1,5.0,897,0,0,897,0.0,0.0,1,0,3,1,5,5,10,0,nan,Attchd,1968.0,3,1.0,264.0,5,5,3,0,0,0,0,0,0,0,0,nan,0,1,2007,WD,Normal,test_col,0,0,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,100.75581395348837,2670.0,8929.0,11599.0,0.2990256467689551,inf,11599.0,1.0,Norm_Norm,1.0,1,43,0.0,43,0,39,39,HdBoard_HdBoard,CBlock_BrkFace,Normal_WD,0.5205479452054794,132.0,10,20.5,16,456.0,0.4794520547945205,5.0,4.1,4.0,48.1,4.372727272727273
2484,20,RL,,8398,Pave,nan,IReg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,5,7,CBlock,5,5,1,1.0,114.0,3.0,529.0,300.0,943.0,GasA,5,1,5.0,943,0,0,943,1.0,0.0,1,0,2,1,5,5,10,0,nan,Detchd,1972.0,2,2.0,528.0,5,5,3,132,0,0,0,0,0,0,0,nan,0,6,2007,WD,Normal,test_col,132,132,Pave_nan,IReg_Lvl,IReg_Inside,IReg_Gtl,,2829.0,8926.0,11755.0,0.31693927851221154,inf,11755.0,1.0,Norm_Norm,1.0,1,44,0.0,44,0,40,40,MetalSd_MetalSd,CBlock_BrkFace,Normal_WD,0.6818663838812301,176.0,12,15.0,14,643.0,0.3181336161187699,6.0,3.0,3.5,47.5,4.318181818181818
