MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterCond,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,Neighborhood_mapped,rare_Exterior1st,rare_Exterior2nd,rare_Alley,rare_Condition1,rare_SaleType,rare_RoofStyle,rare_LotShape,rare_LandContour,rare_LandSlope,rare_Foundation,MasExist,AirCon,Electrical_SBrkr,Functional_Typ,GarageType_InHome,PavedDrive1,HasFence,MiscFeature1,SaleType_New_House,SaleCon_Normal,HasPool,Has2ndFloor,HasFireplace,total_Utility_Count,SqFtPerRoom,Total_Home_Quality,Product_Home_Quality,Total_Bathrooms,TotalSF,TotalPorchSF,YearBlRm,TotalExtQual,ProductExtQual,TotalBsmQual_And_Fin,TotalBsmQual,ProductBsmQual,TotalBsmFin,TotalGrgQual,ProductGrgQual,TotalQual,QualGr,QualPorch,QualExt,QualGrg,QlLivArea,QualSFNg,ProBsmQualPerTotFin,Age_YrBuilt,Age_YrRmd,Diff_YrRmd_YrBlt,Age_GarageYrBlt,Diff_GarYBlt_YrBlt,LivLotRatio,Spaciousness,GrArea+Basement,YrRemod*Basement,Count_OutSideSF,Rat_Out_Count,total_Area,Count_Areas,Rat_Areas_Count,total_Floors,Count_Floors,Rat_Floors_Count,Tot_Bsmt_per_Fin,OverallCond_Price_grade,space_Cluster,Areas_Cluster,Floors_Cluster,OutsideSF_Cluster,OverAll_QC_Cluster,YrBlt_Cluster,SalePrice,Predicted,is_train
20,RL,65.0,8450,Sawyer,1Fam,1Story,5,6,1968.0,1968.0,BrkFace,90.0,3,3,No,4,162.0,3,270.0,450.0,882.0,909,0,0,909,0.0,0.0,1,0,3,1,5,0,0,Attchd,1968.0,Unf,1.0,294.0,3,Y,0,155,0,0,0,0,0,3,Plywood,Plywood,None,RARE,COD,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,1,0,0,1,0,0,0,8,129.85714285714286,11,30,1.0,1341.0,155,3936.0,6,9,13,6,9,7,6,9,36,32724,930,540.0,1764.0,32724,98172,1.2857142857142858,38.0,38.0,0.0,38.0,0.0,0.10757396449704142,181.8,1791.0,1735776.0,1,155.0,10625.0,5,2125.0,909,1,909.0,126.0,3,2,2,7,5,0,0,118287.42524434002,118287.42524434002,No
20,RL,70.2,8638,Sawyer,1Fam,1Story,5,6,1963.0,1963.0,None,0.0,3,3,No,5,181.0,1,0.0,744.0,925.0,925,0,0,925,1.0,0.0,1,0,2,1,5,0,0,Detchd,1990.0,Unf,2.0,484.0,3,Y,203,74,0,0,0,0,0,3,HdBoard,HdBoard,None,RARE,WD,Gable,IR1,Lvl,Gtl,PConc,0,1,1,1,0,1,0,0,0,1,0,0,0,5,132.14285714285714,11,30,2.0,1106.0,277,3926.0,6,9,12,6,9,6,6,9,36,33300,1662,0.0,2904.0,33300,99900,1.5,43.0,43.0,0.0,16.0,27.0,0.10708497337346608,185.0,1850.0,1815775.0,2,138.5,10972.0,4,2743.0,925,1,925.0,154.16666666666666,3,2,6,7,0,0,0,127609.44706087447,127609.44706087447,No
20,RL,75.0,13052,Sawyer,1Fam,1Story,5,6,1965.0,1965.0,None,0.0,3,3,No,3,712.0,1,0.0,312.0,1024.0,1024,0,0,1024,0.0,0.0,1,1,3,1,5,0,0,Attchd,1965.0,Unf,1.0,308.0,3,Y,0,0,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,1,0,0,1,0,0,0,7,128.0,11,30,1.5,1736.0,0,3930.0,6,9,10,6,9,4,6,9,33,33792,0,0.0,1848.0,33792,101376,2.25,41.0,41.0,0.0,41.0,0.0,0.07845540913269997,204.8,2048.0,2012160.0,0,0.0,15408.0,4,3852.0,1024,1,1024.0,256.0,3,4,2,7,6,0,0,132687.70761357024,132687.70761357024,No
20,RL,70.2,8020,Sawyer,1Fam,1Story,5,6,1964.0,1964.0,None,0.0,3,3,No,5,644.0,1,0.0,268.0,912.0,912,0,0,912,0.0,0.0,1,0,3,1,6,0,0,None,1973.8,None,0.0,0.0,0,Y,0,0,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,0,0,1,1,0,1,1,0,0,1,0,0,0,5,114.0,11,30,1.0,1556.0,0,3928.0,6,9,12,6,9,6,0,0,29,26448,0,0.0,0.0,26448,79344,1.5,42.0,42.0,0.0,32.200000000000045,9.799999999999955,0.11371571072319202,152.0,1824.0,1791168.0,0,0.0,9844.0,3,3281.3333333333335,912,1,912.0,152.0,3,2,2,7,6,0,0,109552.60592110477,109552.60592110477,No
20,RL,70.2,8789,Sawyer,1Fam,1Story,5,6,1967.0,1967.0,None,0.0,3,3,Mn,3,659.0,1,0.0,253.0,912.0,941,0,0,941,0.0,0.0,1,0,3,1,6,1,1,Attchd,1967.0,Unf,1.0,288.0,3,Y,64,0,0,0,0,0,0,3,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,1,6,117.625,11,30,1.0,1600.0,64,3934.0,6,9,10,6,9,4,6,9,33,31053,384,0.0,1728.0,31053,93159,2.25,39.0,39.0,0.0,39.0,0.0,0.10706565024462396,156.83333333333334,1853.0,1793904.0,1,64.0,10930.0,4,2732.5,941,1,941.0,228.0,3,2,2,7,6,0,0,125912.41097126949,125912.41097126949,No
80,RL,100.0,14330,Veenker,1Fam,SLvl,7,4,1974.0,1974.0,BrkFace,145.0,2,3,Gd,5,1023.0,4,497.0,228.0,1748.0,2151,495,0,2646,1.0,2.0,2,0,3,1,9,4,3,Attchd,1974.0,RFn,2.0,550.0,3,Y,641,100,0,0,0,800,0,7,WdShing,Wd Sdng,None,Norm,WD,Gable,IR1,RARE,Gtl,CBlock,1,1,1,0,1,1,1,0,0,1,1,1,1,9,220.5,11,28,4.0,4166.0,741,3948.0,6,8,16,7,12,9,6,9,43,113778,4446,870.0,3300.0,113778,796446,1.3333333333333333,32.0,32.0,0.0,32.0,0.0,0.18464759246336357,294.0,4394.0,3450552.0,2,370.5,20219.0,6,3369.8333333333335,2646,2,1323.0,194.22222222222223,1,5,3,2,4,1,0,284821.42121371365,284821.42121371365,No
60,RL,105.0,11025,NoRidge,1Fam,2Story,8,5,1992.0,1993.0,BrkFace,692.0,3,3,Gd,6,1118.0,1,0.0,216.0,1334.0,1520,1306,0,2826,1.0,0.0,2,1,3,1,9,3,3,Attchd,1992.0,RFn,3.0,888.0,3,Y,177,208,186,0,0,0,0,10,HdBoard,RARE,None,Norm,WD,Gable,Reg,RARE,RARE,PConc,1,1,1,1,1,1,0,0,0,1,0,1,1,8,217.3846153846154,13,40,3.5,3944.0,571,3985.0,7,12,15,8,15,7,6,9,45,127170,3997,4844.0,5328.0,127170,1271700,2.142857142857143,14.0,13.0,1.0,14.0,0.0,0.2563265306122449,314.0,4160.0,2658662.0,3,190.33333333333334,16765.0,5,3353.0,2826,2,1413.0,190.57142857142858,2,0,5,5,3,5,1,341609.4335681087,341609.4335681087,No
120,FV,34.0,3628,Somerst,TwnhsE,1Story,7,5,2004.0,2004.0,None,0.0,3,3,No,1,0.0,1,0.0,1143.0,1143.0,1143,0,0,1143,0.0,0.0,1,1,1,1,5,1,4,Attchd,2004.0,RFn,2.0,588.0,3,Y,0,191,0,0,0,0,0,7,MetalSd,MetalSd,RARE,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,0,1,6,142.875,12,35,1.5,1143.0,191,4008.0,7,12,9,7,12,2,6,9,38,43434,1337,0.0,3528.0,43434,304038,6.0,2.0,2.0,0.0,2.0,0.0,0.31504961411245863,228.6,2286.0,2290572.0,1,191.0,6502.0,4,1625.5,1143,1,1143.0,571.5,2,2,6,1,5,1,1,170563.1546001413,170563.1546001413,No
160,FV,24.0,2544,Somerst,Twnhs,2Story,7,5,2005.0,2005.0,None,0.0,3,3,No,1,0.0,1,0.0,600.0,600.0,520,623,80,1223,0.0,0.0,2,1,2,1,4,0,0,Detchd,2005.0,RFn,2.0,480.0,3,Y,0,166,0,0,0,0,0,7,MetalSd,MetalSd,RARE,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,0,1,0,0,0,1,0,1,0,6,152.875,12,35,2.5,1143.0,166,4010.0,7,12,9,7,12,2,6,9,38,46474,1162,0.0,2880.0,43434,325318,6.0,1.0,1.0,0.0,1.0,0.0,0.48073899371069184,285.75,1823.0,1203000.0,1,166.0,4847.0,4,1211.75,1143,2,571.5,300.0,2,3,1,9,5,1,1,148784.6132127156,148784.6132127156,No
160,FV,39.6,2998,Somerst,TwnhsE,2Story,6,5,2000.0,2000.0,BrkFace,513.0,3,3,No,6,353.0,1,0.0,403.0,756.0,768,756,0,1524,0.0,0.0,2,1,2,1,4,0,0,Detchd,2000.0,Unf,2.0,440.0,3,Y,0,32,0,0,0,0,0,7,MetalSd,MetalSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,0,1,0,0,0,1,0,1,0,7,190.5,11,30,2.5,1877.0,32,4000.0,7,12,14,7,12,7,6,9,42,64008,224,3591.0,2640.0,64008,448056,1.7142857142857142,6.0,6.0,0.0,6.0,0.0,0.5083388925950634,381.0,2280.0,1512000.0,1,32.0,6231.0,5,1246.2,1524,2,762.0,108.0,2,3,4,3,6,9,1,167935.20525212304,167935.20525212304,No
160,FV,51.8,4447,Somerst,TwnhsE,2Story,7,5,2003.0,2003.0,None,0.0,3,3,No,1,0.0,1,0.0,530.0,530.0,530,550,0,1080,0.0,0.0,2,1,2,1,4,0,0,Attchd,2003.0,RFn,2.0,496.0,3,Y,0,50,0,0,0,0,0,7,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,1,0,7,135.0,12,35,2.5,1080.0,50,4006.0,7,12,9,7,12,2,6,9,38,41040,350,0.0,2976.0,41040,287280,6.0,3.0,3.0,0.0,3.0,0.0,0.24286035529570496,270.0,1610.0,1061590.0,1,50.0,6553.0,4,1638.25,1080,2,540.0,265.0,2,3,1,9,6,1,1,146671.94238555274,146671.94238555274,No
60,FV,114.0,8314,Somerst,1Fam,2Story,7,5,1997.0,1998.0,None,0.0,3,3,No,1,0.0,1,0.0,569.0,569.0,854,840,0,1694,0.0,0.0,2,1,3,1,6,1,3,BuiltIn,1997.0,Unf,1.0,434.0,3,Y,0,382,0,0,110,0,0,7,Wd Sdng,Wd Sdng,RARE,Norm,WD,Hip,IR1,Lvl,Gtl,PConc,0,1,1,1,1,1,1,0,0,1,0,1,1,8,169.4,12,35,2.5,1694.0,492,3995.0,7,12,9,7,12,2,6,9,38,64372,3444,0.0,2604.0,64372,450604,6.0,9.0,8.0,1.0,9.0,0.0,0.2037527062785663,282.3333333333333,2263.0,1136862.0,2,246.0,11011.0,4,2752.75,1694,2,847.0,284.5,2,7,9,3,9,1,1,182105.2441221116,182105.2441221116,No
20,FV,60.0,7180,Somerst,1Fam,1Story,8,5,2001.0,2002.0,None,0.0,3,3,No,1,0.0,1,0.0,1568.0,1568.0,1568,0,0,1568,0.0,0.0,2,0,3,1,6,1,3,Attchd,2001.0,RFn,2.0,564.0,3,Y,0,266,0,0,0,0,0,7,CemntBd,CmentBd,RARE,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,0,1,6,174.22222222222223,13,40,2.0,1568.0,266,4003.0,7,12,9,7,12,2,6,9,39,61152,1862,0.0,3384.0,61152,428064,6.0,5.0,4.0,1.0,5.0,0.0,0.21838440111420612,261.3333333333333,3136.0,3139136.0,1,266.0,10880.0,4,2720.0,1568,1,1568.0,784.0,2,1,6,4,5,1,1,211122.37931377674,211122.37931377674,No
190,RL,79.0,13110,NWAmes,2fmCon,1Story,5,6,1972.0,1972.0,BrkFace,144.0,3,3,No,6,962.0,1,0.0,191.0,1153.0,1193,0,0,1193,1.0,0.0,2,0,2,1,6,0,0,Attchd,1972.0,Fin,2.0,501.0,3,Y,140,153,0,0,0,0,0,5,Plywood,Plywood,None,RARE,WD,Gable,IR1,Lvl,Gtl,CBlock,1,1,1,1,1,1,1,0,0,1,0,0,0,8,132.55555555555554,11,30,3.0,2155.0,293,3944.0,6,9,14,7,12,7,6,9,39,46527,1758,864.0,3006.0,46527,232635,1.7142857142857142,34.0,34.0,0.0,34.0,0.0,0.09099923722349351,198.83333333333334,2346.0,2273716.0,2,146.5,16101.0,5,3220.2,1193,1,1193.0,164.71428571428572,3,4,6,1,5,9,0,164931.7602538691,164931.7602538691,No
20,RL,78.0,10140,NWAmes,1Fam,1Story,7,6,1967.0,1967.0,BrkFace,264.0,3,3,No,4,553.0,2,68.0,713.0,1334.0,1334,0,0,1334,1.0,0.0,2,0,3,1,7,0,0,Attchd,1967.0,RFn,2.0,477.0,3,Y,0,20,35,0,264,0,0,5,HdBoard,HdBoard,None,RARE,WD,Hip,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,1,0,0,0,7,133.4,13,42,3.0,1955.0,319,3934.0,6,9,12,6,9,6,6,9,38,50692,1914,1584.0,2862.0,50692,253460,1.5,39.0,39.0,0.0,39.0,0.0,0.13155818540433925,190.57142857142858,2668.0,2623978.0,3,106.33333333333333,13549.0,5,2709.8,1334,1,1334.0,222.33333333333334,3,1,6,1,1,0,0,175199.68117744406,175199.68117744406,No
20,RL,80.0,9600,NAmes,1Fam,1Story,5,5,1968.0,1968.0,None,0.0,3,3,No,5,758.0,1,0.0,293.0,1051.0,1051,0,0,1051,1.0,0.0,1,0,3,1,6,0,0,Attchd,1968.0,RFn,2.0,504.0,3,Y,0,0,0,0,0,0,0,3,MetalSd,MetalSd,None,RARE,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,0,6,131.375,10,25,2.0,1809.0,0,3936.0,6,9,12,6,9,6,6,9,36,37836,0,0.0,3024.0,37836,113508,1.5,38.0,38.0,0.0,38.0,0.0,0.10947916666666667,175.16666666666666,2102.0,2068368.0,0,0.0,12206.0,4,3051.5,1051,1,1051.0,175.16666666666666,2,4,6,7,6,7,0,136106.32985467292,136106.32985467292,No
60,RL,72.0,8640,NAmes,1Fam,2Story,5,5,1968.0,1968.0,BrkFace,300.0,3,2,Mn,5,361.0,3,483.0,56.0,900.0,884,886,0,1770,1.0,0.0,1,1,4,1,7,0,0,Attchd,1968.0,RFn,2.0,530.0,3,Y,0,60,0,0,270,0,455,3,HdBoard,HdBoard,None,RARE,WD,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,1,0,1,0,1,0,9,177.0,10,25,2.5,2614.0,330,3936.0,6,9,14,6,8,8,6,9,39,69030,1980,1800.0,3180.0,69030,207090,1.0,38.0,38.0,0.0,38.0,0.0,0.2048611111111111,252.85714285714286,2670.0,1771200.0,2,165.0,12140.0,5,2428.0,1770,2,885.0,112.5,2,7,4,3,1,7,0,160429.09373187533,160429.09373187533,No
20,RL,78.0,9360,NAmes,1Fam,1Story,6,7,1968.0,2004.0,BrkFace,203.0,3,3,Av,5,760.0,1,0.0,216.0,976.0,976,0,0,976,1.0,0.0,1,0,2,1,4,1,2,Attchd,1968.0,RFn,2.0,504.0,3,Y,94,0,0,0,0,0,0,3,HdBoard,HdBoard,None,RARE,WD,Hip,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,0,0,0,1,6,162.66666666666666,13,42,2.0,1736.0,94,3972.0,6,9,12,6,9,6,6,9,37,36112,564,1218.0,3024.0,36112,108336,1.5,38.0,2.0,36.0,38.0,0.0,0.10427350427350428,244.0,1952.0,1955904.0,1,94.0,12019.0,5,2403.8,976,1,976.0,162.66666666666666,3,2,6,7,6,6,0,130518.9624428786,130518.9624428786,No
85,RL,70.0,8400,NAmes,1Fam,SFoyer,5,6,1968.0,1968.0,None,0.0,3,3,Gd,6,744.0,1,0.0,89.0,833.0,898,0,0,898,1.0,0.0,1,0,3,1,6,0,0,Attchd,1968.0,RFn,1.0,326.0,3,Y,143,0,0,0,0,0,0,3,HdBoard,HdBoard,None,RARE,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,0,6,112.25,11,30,2.0,1642.0,143,3936.0,6,9,14,7,12,7,6,9,38,34124,858,0.0,1956.0,34124,102372,1.7142857142857142,38.0,38.0,0.0,38.0,0.0,0.1069047619047619,149.66666666666666,1731.0,1639344.0,1,143.0,10457.0,4,2614.25,898,1,898.0,119.0,3,2,1,7,0,9,0,133780.78580466777,133780.78580466777,No
20,RL,75.4,9759,NAmes,1Fam,1Story,5,5,1966.0,1966.0,None,0.0,3,3,No,4,799.0,1,0.0,252.0,1051.0,1051,0,0,1051,1.0,0.0,1,0,3,1,6,0,0,Attchd,1966.0,RFn,1.0,264.0,3,Y,182,88,0,0,0,0,0,3,Plywood,Plywood,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,0,6,131.375,10,25,2.0,1850.0,270,3932.0,6,9,11,6,9,5,6,9,34,35734,1620,0.0,1584.0,35734,107202,1.8,40.0,40.0,0.0,40.0,0.0,0.10769546060047136,175.16666666666666,2102.0,2066266.0,2,135.0,12125.0,4,3031.25,1051,1,1051.0,210.2,2,4,2,7,0,7,0,138044.47145888495,138044.47145888495,No
80,RL,80.0,9600,NAmes,1Fam,SLvl,5,7,1967.0,1967.0,BrkFace,140.0,3,3,Av,5,602.0,3,402.0,137.0,1141.0,1141,0,0,1141,1.0,0.0,1,0,3,1,6,0,0,Attchd,1967.0,Unf,1.0,568.0,3,Y,0,78,0,0,0,0,0,3,MetalSd,MetalSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,0,0,7,142.625,12,35,2.0,2145.0,78,3934.0,6,9,14,6,9,8,6,9,38,43358,468,840.0,3408.0,43358,130074,1.125,39.0,39.0,0.0,39.0,0.0,0.11885416666666666,190.16666666666666,2282.0,2244347.0,1,78.0,12590.0,5,2518.0,1141,1,1141.0,142.625,3,4,6,1,6,6,0,142764.33693900405,142764.33693900405,No
190,RL,80.0,8800,NAmes,2fmCon,1Story,6,7,1965.0,2000.0,None,0.0,4,3,Mn,5,901.0,4,252.0,34.0,1187.0,1565,0,0,1565,1.0,0.0,2,0,3,1,7,2,3,Attchd,1965.0,RFn,1.0,299.0,3,Y,200,25,211,0,0,0,460,3,BrkFace,VinylSd,None,RARE,WD,Hip,Reg,Lvl,Gtl,PConc,0,1,1,0,1,1,1,1,0,0,0,0,1,6,156.5,13,42,3.0,2718.0,436,3965.0,7,12,15,6,9,9,6,9,43,67295,3052,0.0,1794.0,67295,201885,1.0,41.0,6.0,35.0,41.0,0.0,0.17784090909090908,223.57142857142858,2752.0,2374000.0,3,145.33333333333334,11851.0,4,2962.75,1565,1,1565.0,131.88888888888889,3,1,2,4,3,6,0,155589.23777399916,155589.23777399916,No
20,RL,80.2,10368,NAmes,1Fam,1Story,6,6,1964.0,1964.0,BrkFace,112.0,3,3,No,5,260.0,2,748.0,0.0,1008.0,1488,0,0,1488,1.0,0.0,1,1,3,1,7,1,4,Attchd,1964.0,Fin,2.0,430.0,3,Y,154,60,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,WD,Hip,IR1,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,1,0,0,1,7,148.8,12,36,2.5,2496.0,214,3928.0,6,9,13,6,9,7,6,9,39,58032,1284,672.0,2580.0,58032,174096,1.2857142857142858,42.0,42.0,0.0,42.0,0.0,0.14351851851851852,212.57142857142858,2496.0,1979712.0,2,107.0,13406.0,5,2681.2,1488,1,1488.0,144.0,3,4,9,4,0,0,0,163662.2233267352,163662.2233267352,No
60,RL,85.0,9350,NAmes,1Fam,2Story,5,6,1964.0,1964.0,None,0.0,3,3,No,5,360.0,1,0.0,360.0,720.0,720,720,0,1440,0.0,0.0,1,1,4,1,7,1,1,Attchd,1964.0,Fin,2.0,480.0,3,Y,0,32,240,0,0,0,0,3,HdBoard,HdBoard,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,1,1,7,144.0,11,30,1.5,1800.0,272,3928.0,6,9,12,6,9,6,6,9,36,51840,1632,0.0,2880.0,51840,155520,1.5,42.0,42.0,0.0,42.0,0.0,0.15401069518716579,205.71428571428572,2160.0,1414080.0,2,136.0,11990.0,4,2997.5,1440,2,720.0,120.0,3,3,9,9,3,0,0,147575.14103675194,147575.14103675194,No
20,RL,80.0,10800,NAmes,1Fam,1Story,5,7,1960.0,1960.0,BrkFace,88.0,3,3,No,5,632.0,1,0.0,616.0,1248.0,1248,0,0,1248,1.0,0.0,1,0,3,1,6,0,0,Attchd,1960.0,Unf,1.0,286.0,3,Y,0,0,0,0,0,0,0,3,Wd Sdng,Wd Sdng,None,Norm,WD,Hip,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,1,0,0,1,0,0,0,8,156.0,12,35,2.0,1880.0,0,3920.0,6,9,12,6,9,6,6,9,37,46176,0,528.0,1716.0,46176,138528,1.5,46.0,46.0,0.0,46.0,0.0,0.11555555555555555,208.0,2496.0,2446080.0,0,0.0,13670.0,5,2734.0,1248,1,1248.0,208.0,3,4,2,1,6,6,0,143482.42995117922,143482.42995117922,No
30,RL,60.0,8550,NAmes,1Fam,1Story,6,8,1934.0,1950.0,None,0.0,3,3,No,4,574.0,1,0.0,242.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,4,1,2,Attchd,1949.0,Unf,1.0,240.0,3,Y,228,0,40,0,0,0,0,3,MetalSd,MetalSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,1,0,0,1,0,0,1,7,136.0,14,48,2.0,1390.0,268,3884.0,6,9,11,6,9,5,6,9,37,30192,1608,0.0,1440.0,30192,90576,1.8,72.0,56.0,16.0,57.0,15.0,0.09543859649122807,204.0,1632.0,1591200.0,2,134.0,10422.0,4,2605.5,816,1,816.0,163.2,3,2,1,7,0,4,2,125820.40005936653,125820.40005936653,No
20,RL,68.0,9724,NAmes,1Fam,1Story,5,7,1947.0,1950.0,None,0.0,3,3,No,1,0.0,1,0.0,938.0,938.0,1043,0,0,1043,0.0,0.0,1,0,2,1,5,1,4,Detchd,1947.0,Unf,1.0,273.0,3,Y,125,48,0,0,0,0,0,3,BrkFace,RARE,None,Norm,WD,Hip,Reg,Lvl,Gtl,CBlock,0,1,1,1,0,1,1,0,0,1,0,0,1,6,149.0,12,35,1.0,1043.0,173,3897.0,6,9,8,6,9,2,6,9,33,34419,1038,0.0,1638.0,34419,103257,4.5,59.0,56.0,3.0,59.0,0.0,0.10726038667215138,208.6,1981.0,1829100.0,2,86.5,11978.0,4,2994.5,1043,1,1043.0,469.0,3,2,2,7,0,6,0,132074.67145588415,132074.67145588415,No
20,RL,80.0,9600,NAmes,1Fam,1Story,5,6,1961.0,1990.0,None,0.0,3,3,Mn,4,915.0,1,0.0,336.0,1251.0,1433,0,0,1433,1.0,0.0,1,0,3,1,7,1,4,Attchd,1961.0,Unf,2.0,441.0,3,Y,144,0,205,0,0,0,0,3,WdShing,Wd Shng,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,0,1,1,0,0,0,1,0,0,1,5,159.22222222222223,11,30,2.0,2348.0,349,3951.0,6,9,11,6,9,5,6,9,34,48722,2094,0.0,2646.0,48722,146166,1.8,45.0,16.0,29.0,45.0,0.0,0.14927083333333332,204.71428571428572,2684.0,2489490.0,2,174.5,12725.0,4,3181.25,1433,1,1433.0,250.2,3,1,6,1,3,0,0,155506.52870974233,155506.52870974233,No
20,RL,89.0,10858,NAmes,1Fam,1Story,5,6,1952.0,1952.0,Stone,150.0,4,3,Mn,2,40.0,1,0.0,1404.0,1444.0,1624,0,0,1624,1.0,0.0,1,0,2,1,6,1,4,Attchd,1952.0,RFn,1.0,240.0,3,Y,0,40,324,0,0,0,0,3,Wd Sdng,Plywood,None,RARE,WD,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,0,1,1,1,0,0,1,0,0,1,7,203.0,11,30,2.0,1664.0,364,3904.0,7,12,9,6,9,3,6,9,35,56840,2548,1050.0,1440.0,56840,170520,3.0,54.0,54.0,0.0,54.0,0.0,0.1495671394363603,270.6666666666667,3068.0,2818688.0,2,182.0,14316.0,5,2863.2,1624,1,1624.0,481.3333333333333,3,1,2,4,3,0,0,150850.80416086386,150850.80416086386,No
20,RL,80.0,9600,NAmes,1Fam,1Story,5,5,1951.0,1951.0,Stone,144.0,3,3,No,5,996.0,1,0.0,60.0,1056.0,1216,0,0,1216,1.0,0.0,1,0,3,1,7,0,0,Attchd,1951.0,RFn,1.0,280.0,3,Y,0,0,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,1,1,0,1,1,1,0,0,0,1,0,0,0,6,135.11111111111111,10,25,2.0,2212.0,0,3902.0,6,9,12,6,9,6,6,9,37,44992,0,864.0,1680.0,44992,134976,1.5,55.0,55.0,0.0,55.0,0.0,0.12666666666666668,173.71428571428572,2272.0,2060256.0,0,0.0,12296.0,5,2459.2,1216,1,1216.0,176.0,2,4,2,1,6,7,0,139293.12648740812,139293.12648740812,No
60,RL,79.0,9462,NAmes,1Fam,2Story,5,6,1949.0,1973.0,None,0.0,3,3,No,1,0.0,1,0.0,704.0,704.0,1024,704,0,1728,0.0,0.0,1,1,3,1,7,1,4,Attchd,1949.0,Unf,1.0,234.0,3,Y,245,60,0,0,0,0,0,3,Wd Sdng,Wd Sdng,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,0,0,1,1,1,0,0,1,0,1,1,6,172.8,11,30,1.5,1728.0,305,3922.0,6,9,8,6,9,2,6,9,32,55296,1830,0.0,1404.0,55296,165888,4.5,57.0,33.0,24.0,57.0,0.0,0.18262523779327838,246.85714285714286,2432.0,1388992.0,2,152.5,12128.0,4,3032.0,1728,2,864.0,352.0,3,7,9,0,0,0,0,137977.50780966892,137977.50780966892,No
20,RL,82.0,9888,NAmes,1Fam,1Story,5,6,1954.0,1975.0,None,0.0,4,3,No,4,486.0,1,0.0,450.0,936.0,936,0,0,936,0.0,0.0,1,0,2,1,5,0,0,Attchd,1954.0,Unf,1.0,240.0,3,Y,0,0,160,0,0,0,0,3,MetalSd,MetalSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,0,1,1,1,1,0,0,1,0,0,0,6,133.71428571428572,11,30,1.0,1422.0,160,3929.0,7,12,11,6,9,5,6,9,35,32760,1120,0.0,1440.0,32760,98280,1.8,52.0,31.0,21.0,52.0,0.0,0.09466019417475728,187.2,1872.0,1848600.0,1,160.0,12000.0,4,3000.0,936,1,936.0,187.2,3,2,2,7,3,0,0,127405.3667230261,127405.3667230261,No
